Name,Date,Last Observation (%),Last Observation (ML)
"Wivenhoe","02-09-2016","80.2","934212.05"
"Wivenhoe","03-09-2016","80.2","934301.98"
"Wivenhoe","04-09-2016","80.2","934032.21"
"Wivenhoe","05-09-2016","80.1","933043.58"
"Wivenhoe","06-09-2016","80","932774.1"
"Wivenhoe","07-09-2016","79.9","931337.93"
"Wivenhoe","08-09-2016","79.9","931427.64"
"Wivenhoe","09-09-2016","79.9","931248.23"
"Wivenhoe","10-09-2016","79.9","931607.08"
"Wivenhoe","11-09-2016","79.9","931517.36"
"Wivenhoe","12-09-2016","79.8","930441.23"
"Wivenhoe","13-09-2016","79.8","929903.55"
"Wivenhoe","14-09-2016","79.9","931517.36"
"Wivenhoe","15-09-2016","79.8","929903.55"
"Wivenhoe","16-09-2016","79.7","929097.48"
"Wivenhoe","17-09-2016","79.7","928470.93"
"Wivenhoe","18-09-2016","79.7","928828.92"
"Wivenhoe","19-09-2016","79.6","927665.87"
"Wivenhoe","20-09-2016","79.5","926682.66"
"Wivenhoe","21-09-2016","79.6","927218.85"
"Wivenhoe","22-09-2016","79.6","927040.09"
"Wivenhoe","23-09-2016","79.5","926057.41"
"Wivenhoe","24-09-2016","79.4","925521.76"
"Wivenhoe","25-09-2016","79.3","923831.01"
"Wivenhoe","26-09-2016","79.3","923827.16"
"Wivenhoe","27-09-2016","79.2","922758.16"
"Wivenhoe","28-09-2016","79.1","922135.04"
"Wivenhoe","29-09-2016","79.1","921245.45"
"Wivenhoe","30-09-2016","79","920889.8"
"Wivenhoe","01-10-2016","79","920090"
"Wivenhoe","02-10-2016","78.9","918846.97"
"Wivenhoe","03-10-2016","78.8","918669.5"
"Wivenhoe","04-10-2016","78.8","917782.58"
"Wivenhoe","05-10-2016","78.7","916630.6"
"Wivenhoe","06-10-2016","78.6","915956.98"
"Wivenhoe","07-10-2016","78.5","915037.47"
"Wivenhoe","08-10-2016","78.5","914506.92"
"Wivenhoe","09-10-2016","78.4","913302.93"
"Wivenhoe","10-10-2016","78.4","913005.05"
"Wivenhoe","11-10-2016","78.3","911970.34"
"Wivenhoe","12-10-2016","78.2","911505.16"
"Wivenhoe","13-10-2016","78.1","909919.21"
"Wivenhoe","14-10-2016","78.1","910445.95"
"Wivenhoe","15-10-2016","77.9","908159.67"
"Wivenhoe","16-10-2016","77.9","907983.86"
"Wivenhoe","17-10-2016","77.9","907860.5"
"Wivenhoe","18-10-2016","77.9","907569.92"
"Wivenhoe","19-10-2016","78.1","910007.26"
"Wivenhoe","20-10-2016","77.9","907280.93"
"Wivenhoe","21-10-2016","77.7","905553.62"
"Wivenhoe","22-10-2016","77.6","904805.42"
"Wivenhoe","23-10-2016","77.5","902897.62"
"Wivenhoe","24-10-2016","77.4","902197.9"
"Wivenhoe","25-10-2016","77.2","899926.87"
"Wivenhoe","26-10-2016","77.2","899054.64"
"Wivenhoe","27-10-2016","77.1","898461.93"
"Wivenhoe","28-10-2016","77.1","897944.58"
"Wivenhoe","29-10-2016","77","897312.28"
"Wivenhoe","30-10-2016","76.9","896442.14"
"Wivenhoe","31-10-2016","76.9","895573.2"
"Wivenhoe","01-11-2016","76.9","896268.2"
"Wivenhoe","02-11-2016","76.8","894703.95"
"Wivenhoe","03-11-2016","76.8","894790.79"
"Wivenhoe","04-11-2016","76.7","893219.46"
"Wivenhoe","05-11-2016","76.6","892708.43"
"Wivenhoe","06-11-2016","76.5","891495.55"
"Wivenhoe","07-11-2016","76.4","890024.57"
"Wivenhoe","08-11-2016","76.3","889444.16"
"Wivenhoe","09-11-2016","76.3","888555.57"
"Wivenhoe","10-11-2016","76.2","888382.87"
"Wivenhoe","11-11-2016","76.5","891928.57"
"Wivenhoe","12-11-2016","76.4","890630.03"
"Wivenhoe","13-11-2016","76.1","886916.07"
"Wivenhoe","14-11-2016","75.9","884676.5"
"Wivenhoe","15-11-2016","76.1","887002.29"
"Wivenhoe","16-11-2016","76","885968"
"Wivenhoe","17-11-2016","75.8","883472.46"
"Wivenhoe","18-11-2016","75.6","881411.47"
"Wivenhoe","19-11-2016","75.5","879439.96"
"Wivenhoe","20-11-2016","75.3","877471.97"
"Wivenhoe","21-11-2016","75.3","877162.39"
"Wivenhoe","22-11-2016","75.3","877475.5"
"Wivenhoe","23-11-2016","75.3","877386.49"
"Wivenhoe","24-11-2016","75.1","874995.59"
"Wivenhoe","25-11-2016","74.9","873290.99"
"Wivenhoe","26-11-2016","74.9","872187.12"
"Wivenhoe","27-11-2016","74.8","871258.32"
"Wivenhoe","28-11-2016","74.7","870399.34"
"Wivenhoe","29-11-2016","74.6","869254.7"
"Wivenhoe","30-11-2016","74.6","869229.55"
"Wivenhoe","01-12-2016","74.6","868871.64"
"Wivenhoe","02-12-2016","74.4","867007.45"
"Wivenhoe","03-12-2016","74.5","868080.1"
"Wivenhoe","04-12-2016","74.5","867854.4"
"Wivenhoe","05-12-2016","74.5","868108.61"
"Wivenhoe","06-12-2016","74.6","869270.07"
"Wivenhoe","07-12-2016","74.5","868532.45"
"Wivenhoe","08-12-2016","74.2","865146.6"
"Wivenhoe","09-12-2016","74.2","864301.86"
"Wivenhoe","10-12-2016","74","862783.1"
"Wivenhoe","11-12-2016","74.1","863289.1"
"Wivenhoe","12-12-2016","74.1","863479.45"
"Wivenhoe","13-12-2016","74","861856.08"
"Wivenhoe","14-12-2016","73.8","859920.53"
"Wivenhoe","15-12-2016","74.3","866076.6"
"Wivenhoe","16-12-2016","73.8","860088.69"
"Wivenhoe","17-12-2016","73.9","861266.6"
"Wivenhoe","18-12-2016","74.1","863566.16"
"Wivenhoe","19-12-2016","73.5","856395.75"
"Wivenhoe","20-12-2016","73.3","854528.49"
"Wivenhoe","21-12-2016","73.3","854691.1"
"Wivenhoe","22-12-2016","73.3","854136.52"
"Wivenhoe","23-12-2016","73.2","853217.6"
"Wivenhoe","24-12-2016","73.2","853050.62"
"Wivenhoe","25-12-2016","73.2","852374.7"
"Wivenhoe","26-12-2016","73.1","851382.37"
"Wivenhoe","27-12-2016","73.1","851215.7"
"Wivenhoe","28-12-2016","72.9","849912.92"
"Wivenhoe","29-12-2016","73","850882.45"
"Wivenhoe","30-12-2016","72.7","847639.24"
"Wivenhoe","31-12-2016","72.9","849384.24"
"Wivenhoe","01-01-2017","73","850382.79"
"Wivenhoe","02-01-2017","72.8","848137.49"
"Wivenhoe","03-01-2017","72.7","847473.21"
"Wivenhoe","04-01-2017","72.5","844406.78"
"Wivenhoe","05-01-2017","72.4","843827.73"
"Wivenhoe","06-01-2017","72.4","843331.67"
"Wivenhoe","07-01-2017","72.3","842010.08"
"Wivenhoe","08-01-2017","72.2","841845"
"Wivenhoe","09-01-2017","72.2","841102.51"
"Wivenhoe","10-01-2017","72.2","840855.14"
"Wivenhoe","11-01-2017","72.1","839866.28"
"Wivenhoe","12-01-2017","72.3","842257.74"
"Wivenhoe","13-01-2017","72","839289.9"
"Wivenhoe","14-01-2017","72","838549.34"
"Wivenhoe","15-01-2017","72.3","842257.74"
"Wivenhoe","16-01-2017","72.4","843993.14"
"Wivenhoe","17-01-2017","72.1","840113.4"
"Wivenhoe","18-01-2017","72.1","839783.92"
"Wivenhoe","19-01-2017","72","838467.09"
"Wivenhoe","20-01-2017","71.9","838384.85"
"Wivenhoe","21-01-2017","71.9","838138.16"
"Wivenhoe","22-01-2017","72.2","841597.44"
"Wivenhoe","23-01-2017","72.3","841927.54"
"Wivenhoe","24-01-2017","72.3","842175.18"
"Wivenhoe","25-01-2017","72.2","841184.98"
"Wivenhoe","26-01-2017","72.1","840525.41"
"Wivenhoe","27-01-2017","72","838960.69"
"Wivenhoe","28-01-2017","72","838878.41"
"Wivenhoe","29-01-2017","72.3","842799.96"
"Wivenhoe","30-01-2017","72.1","840525.41"
"Wivenhoe","31-01-2017","72.2","841552.93"
"Wivenhoe","01-02-2017","71.9","838220.38"
"Wivenhoe","02-02-2017","71.9","838220.38"
"Wivenhoe","03-02-2017","71.7","835346.67"
"Wivenhoe","04-02-2017","71.4","831990.94"
"Wivenhoe","05-02-2017","71.6","833790.16"
"Wivenhoe","06-02-2017","71.4","832481.31"
"Wivenhoe","07-02-2017","71.2","829542.75"
"Wivenhoe","08-02-2017","70.9","826450.4"
"Wivenhoe","09-02-2017","71.1","828158.13"
"Wivenhoe","10-02-2017","71","827344.55"
"Wivenhoe","11-02-2017","70.6","823205.75"
"Wivenhoe","12-02-2017","70.9","826450.4"
"Wivenhoe","13-02-2017","71.1","828158.13"
"Wivenhoe","14-02-2017","70.9","825963.02"
"Wivenhoe","15-02-2017","70.8","824907.86"
"Wivenhoe","16-02-2017","70.5","821830"
"Wivenhoe","17-02-2017","70.3","818842.37"
"Wivenhoe","18-02-2017","70.1","817070.23"
"Wivenhoe","19-02-2017","70.1","816748.37"
"Wivenhoe","20-02-2017","70","815783.41"
"Wivenhoe","21-02-2017","69.9","814177.24"
"Wivenhoe","22-02-2017","69.8","812974.34"
"Wivenhoe","23-02-2017","69.6","811532.81"
"Wivenhoe","24-02-2017","69.6","810572.96"
"Wivenhoe","25-02-2017","69.5","809534.19"
"Wivenhoe","26-02-2017","69.4","808177.48"
"Wivenhoe","27-02-2017","69.3","807858.52"
"Wivenhoe","28-02-2017","69.2","806424.53"
"Wivenhoe","01-03-2017","69.1","804674.76"
"Wivenhoe","02-03-2017","69.1","804775.67"
"Wivenhoe","03-03-2017","69.3","807220.93"
"Wivenhoe","04-03-2017","69.1","805549.25"
"Wivenhoe","05-03-2017","69.1","805708.33"
"Wivenhoe","06-03-2017","69","804436.4"
"Wivenhoe","07-03-2017","68.8","801989.35"
"Wivenhoe","08-03-2017","68.7","800868.05"
"Wivenhoe","09-03-2017","68.6","798812.37"
"Wivenhoe","10-03-2017","68.5","798022.91"
"Wivenhoe","11-03-2017","68.4","796839.93"
"Wivenhoe","12-03-2017","68.4","797470.67"
"Wivenhoe","13-03-2017","68.4","796839.93"
"Wivenhoe","14-03-2017","69.1","805233.09"
"Wivenhoe","15-03-2017","68.7","800235.06"
"Wivenhoe","16-03-2017","69","803635.51"
"Wivenhoe","17-03-2017","68.6","799523.46"
"Wivenhoe","18-03-2017","69","804198.09"
"Wivenhoe","19-03-2017","68.9","802610.92"
"Wivenhoe","20-03-2017","68.5","798733.4"
"Wivenhoe","21-03-2017","68.2","795107.55"
"Wivenhoe","22-03-2017","68.2","794321.15"
"Wivenhoe","23-03-2017","68.1","793928.19"
"Wivenhoe","24-03-2017","68.1","793849.62"
"Wivenhoe","25-03-2017","68.3","796052.09"
"Wivenhoe","26-03-2017","68.2","794399.76"
"Wivenhoe","27-03-2017","68.1","793142.77"
"Wivenhoe","28-03-2017","67.9","791103.69"
"Wivenhoe","29-03-2017","68.8","801422.26"
"Wivenhoe","30-03-2017","72.4","843910.43"
"Wivenhoe","31-03-2017","75","874483.93"
"Wivenhoe","01-04-2017","75.3","877044.61"
"Wivenhoe","02-04-2017","75.2","876125.06"
"Wivenhoe","03-04-2017","75.1","874654.46"
"Wivenhoe","04-04-2017","75.1","874825.01"
"Wivenhoe","05-04-2017","75.1","874533.91"
"Wivenhoe","06-04-2017","74.9","872524.8"
"Wivenhoe","07-04-2017","74.8","871653.65"
"Wivenhoe","08-04-2017","74.7","870994.05"
"Wivenhoe","09-04-2017","74.8","871589.08"
"Wivenhoe","10-04-2017","74.6","868871.64"
"Wivenhoe","11-04-2017","74.5","868264.61"
"Wivenhoe","12-04-2017","74.5","868108.61"
"Wivenhoe","13-04-2017","74.4","867430.84"
"Wivenhoe","14-04-2017","74.4","866753.5"
"Wivenhoe","15-04-2017","74.3","865907.45"
"Wivenhoe","16-04-2017","74.3","865569.22"
"Wivenhoe","17-04-2017","74.2","865160.12"
"Wivenhoe","18-04-2017","74.2","864048.58"
"Wivenhoe","19-04-2017","74.1","863120.4"
"Wivenhoe","20-04-2017","73.9","861687.62"
"Wivenhoe","21-04-2017","73.9","861434.99"
"Wivenhoe","22-04-2017","73.9","860593.34"
"Wivenhoe","23-04-2017","73.8","860004.61"
"Wivenhoe","24-04-2017","73.8","859584.29"
"Wivenhoe","25-04-2017","73.7","858828.18"
"Wivenhoe","26-04-2017","73.7","858576.27"
"Wivenhoe","27-04-2017","73.7","858408.37"
"Wivenhoe","28-04-2017","73.6","857401.54"
"Wivenhoe","29-04-2017","73.5","856982.34"
"Wivenhoe","30-04-2017","73.5","855893.25"
"Wivenhoe","01-05-2017","73.4","855139.97"
"Wivenhoe","02-05-2017","73.4","854715"
"Wivenhoe","03-05-2017","73.3","853574.83"
"Wivenhoe","04-05-2017","73.2","852728.65"
"Wivenhoe","05-05-2017","73.1","852132.73"
"Wivenhoe","06-05-2017","73","850632.59"
"Wivenhoe","07-05-2017","72.9","849883.39"
"Wivenhoe","08-05-2017","72.8","848802.23"
"Wivenhoe","09-05-2017","72.8","848636"
"Wivenhoe","10-05-2017","72.8","848303.63"
"Wivenhoe","11-05-2017","73","850382.79"
"Wivenhoe","12-05-2017","72.8","848303.63"
"Wivenhoe","13-05-2017","72.6","846063.12"
"Wivenhoe","14-05-2017","72.6","845980.23"
"Wivenhoe","15-05-2017","72.6","845400.25"
"Wivenhoe","16-05-2017","72.5","844737.83"
"Wivenhoe","17-05-2017","72.4","843827.73"
"Wivenhoe","18-05-2017","72.4","843414.33"
"Wivenhoe","19-05-2017","72.3","843001.11"
"Wivenhoe","20-05-2017","72.3","842918.48"
"Wivenhoe","21-05-2017","72.3","842010.08"
"Wivenhoe","22-05-2017","72.2","841762.48"
"Wivenhoe","23-05-2017","72.2","841349.95"
"Wivenhoe","24-05-2017","72.2","840937.59"
"Wivenhoe","25-05-2017","72.1","840195.79"
"Wivenhoe","26-05-2017","72.1","839619.22"
"Wivenhoe","27-05-2017","72","838796.13"
"Wivenhoe","28-05-2017","71.9","838138.16"
"Wivenhoe","29-05-2017","71.9","837481.7"
"Wivenhoe","30-05-2017","71.8","836823.53"
"Wivenhoe","31-05-2017","71.7","835838.71"
"Wivenhoe","01-06-2017","71.7","834936.83"
"Wivenhoe","02-06-2017","71.6","834281.43"
"Wivenhoe","03-06-2017","71.5","833708.31"
"Wivenhoe","04-06-2017","71.5","833053.72"
"Wivenhoe","05-06-2017","71.4","832481.31"
"Wivenhoe","06-06-2017","71.4","831582.49"
"Wivenhoe","07-06-2017","71.3","830847.69"
"Wivenhoe","08-06-2017","71.2","830195"
"Wivenhoe","09-06-2017","71.2","829705.77"
"Wivenhoe","10-06-2017","71.1","828890.92"
"Wivenhoe","11-06-2017","71.2","829216.78"
"Wivenhoe","12-06-2017","71.2","829112.17"
"Wivenhoe","13-06-2017","71.2","829542.75"
"Wivenhoe","14-06-2017","71.1","828320.92"
"Wivenhoe","15-06-2017","71.1","828239.52"
"Wivenhoe","16-06-2017","71","827751.26"
"Wivenhoe","17-06-2017","71","827588.55"
"Wivenhoe","18-06-2017","71","827344.55"
"Wivenhoe","19-06-2017","70.9","825881.81"
"Wivenhoe","20-06-2017","70.9","825963.02"
"Wivenhoe","21-06-2017","70.9","825638.23"
"Wivenhoe","22-06-2017","70.8","825151.25"
"Wivenhoe","23-06-2017","70.8","824502.32"
"Wivenhoe","24-06-2017","70.7","823691.76"
"Wivenhoe","25-06-2017","70.6","822860.53"
"Wivenhoe","26-06-2017","70.6","822477.17"
"Wivenhoe","27-06-2017","70.5","821910.88"
"Wivenhoe","28-06-2017","70.5","821668.28"
"Wivenhoe","29-06-2017","70.5","821273.28"
"Wivenhoe","30-06-2017","70.4","820536.94"
"Wivenhoe","01-07-2017","70.4","820133.21"
"Wivenhoe","02-07-2017","70.3","819648.94"
"Wivenhoe","03-07-2017","70.3","819164.92"
"Wivenhoe","04-07-2017","70.3","818681.13"
"Wivenhoe","05-07-2017","70.2","818197.59"
"Wivenhoe","06-07-2017","70.2","817633.75"
"Wivenhoe","07-07-2017","70.2","817604.15"
"Wivenhoe","08-07-2017","70.1","817070.23"
"Wivenhoe","09-07-2017","70.1","816828.82"
"Wivenhoe","10-07-2017","70.1","816265.77"
"Wivenhoe","11-07-2017","70","815703.04"
"Wivenhoe","12-07-2017","70","815220.95"
"Wivenhoe","13-07-2017","69.9","814498.27"
"Wivenhoe","14-07-2017","69.9","814097"
"Wivenhoe","15-07-2017","69.8","813776.11"
"Wivenhoe","16-07-2017","69.8","813455.32"
"Wivenhoe","17-07-2017","69.8","812974.34"
"Wivenhoe","18-07-2017","69.8","812974.34"
"Wivenhoe","19-07-2017","69.7","812275.97"
"Wivenhoe","20-07-2017","69.6","811212.75"
"Wivenhoe","21-07-2017","69.5","810253.22"
"Wivenhoe","22-07-2017","69.5","809933.59"
"Wivenhoe","23-07-2017","69.5","809374.48"
"Wivenhoe","24-07-2017","69.4","808975.32"
"Wivenhoe","25-07-2017","69.4","808257.23"
"Wivenhoe","26-07-2017","69.3","807300.61"
"Wivenhoe","27-07-2017","69.2","806925.91"
"Wivenhoe","28-07-2017","69.2","806504.14"
"Wivenhoe","29-07-2017","69.1","805469.72"
"Wivenhoe","30-07-2017","69","804356.96"
"Wivenhoe","31-07-2017","68.9","803404.18"
"Wivenhoe","01-08-2017","68.9","802690.22"
"Wivenhoe","02-08-2017","68.8","802214.54"
"Wivenhoe","03-08-2017","68.8","802135.28"
"Wivenhoe","04-08-2017","68.8","801659.87"
"Wivenhoe","05-08-2017","68.7","801026.36"
"Wivenhoe","06-08-2017","68.8","801580.66"
"Wivenhoe","07-08-2017","68.8","801501.46"
"Wivenhoe","08-08-2017","68.7","800788.91"
"Wivenhoe","09-08-2017","68.7","800155.97"
"Wivenhoe","10-08-2017","68.4","796761.11"
"Wivenhoe","11-08-2017","68.2","794714.27"
"Wivenhoe","12-08-2017","68.2","794557"
"Wivenhoe","13-08-2017","68.1","793535.4"
"Wivenhoe","14-08-2017","68.1","793142.77"
"Wivenhoe","15-08-2017","68","792593.36"
"Wivenhoe","16-08-2017","68","792201.12"
"Wivenhoe","17-08-2017","67.9","791260.39"
"Wivenhoe","18-08-2017","67.9","790633.75"
"Wivenhoe","19-08-2017","67.8","789459.91"
"Wivenhoe","20-08-2017","67.7","788365.61"
"Wivenhoe","21-08-2017","67.6","787818.92"
"Wivenhoe","22-08-2017","67.6","787194.52"
"Wivenhoe","23-08-2017","67.5","786414.57"
"Wivenhoe","24-08-2017","67.5","786759.02"
"Wivenhoe","25-08-2017","67.5","786258.66"
"Wivenhoe","26-08-2017","67.4","785791.07"
"Wivenhoe","27-08-2017","67.4","785323.7"
"Wivenhoe","28-08-2017","67.4","785710.04"
"Wivenhoe","29-08-2017","67.5","786258.66"
"Wivenhoe","30-08-2017","67.4","784923.15"
"Wivenhoe","31-08-2017","67.2","782524.15"
"Wivenhoe","01-09-2017","67.1","781825.51"
"Wivenhoe","02-09-2017","67","781282.46"
"Wivenhoe","03-09-2017","67","780810.07"
"Wivenhoe","04-09-2017","67","780621.85"
"Wivenhoe","05-09-2017","66.7","776980.67"
"Wivenhoe","06-09-2017","66.5","774480.53"
"Wivenhoe","07-09-2017","66.4","773556.53"
"Wivenhoe","08-09-2017","66.3","773017.92"
"Wivenhoe","09-09-2017","66.2","771787.9"
"Wivenhoe","10-09-2017","66.2","771250.24"
"Wivenhoe","11-09-2017","66.1","770636.13"
"Wivenhoe","12-09-2017","66.1","770099.09"
"Wivenhoe","13-09-2017","66.1","769771.6"
"Wivenhoe","14-09-2017","65.9","767703.6"
"Wivenhoe","15-09-2017","65.7","765889.75"
"Wivenhoe","16-09-2017","65.7","765007.59"
"Wivenhoe","17-09-2017","65.6","764058.68"
"Wivenhoe","18-09-2017","65.5","763601.47"
"Wivenhoe","19-09-2017","65.5","763128.43"
"Wivenhoe","20-09-2017","65.4","761850.85"
"Wivenhoe","21-09-2017","65.3","761394.7"
"Wivenhoe","22-09-2017","65.2","760304.64"
"Wivenhoe","23-09-2017","65.2","759951.71"
"Wivenhoe","24-09-2017","65.2","759724.07"
"Wivenhoe","25-09-2017","65.3","760331.23"
"Wivenhoe","26-09-2017","65.4","761850.85"
"Wivenhoe","27-09-2017","65.3","760634.95"
"Wivenhoe","28-09-2017","64.9","756089.56"
"Wivenhoe","29-09-2017","64.8","755107.72"
"Wivenhoe","30-09-2017","64.7","754353.18"
"Wivenhoe","01-10-2017","64.7","753448.56"
"Wivenhoe","02-10-2017","65.1","758662.52"
"Wivenhoe","03-10-2017","65.3","760710.9"
"Wivenhoe","04-10-2017","65.5","763068.33"
"Wivenhoe","05-10-2017","65.3","761014.75"
"Wivenhoe","06-10-2017","65.3","761470.71"
"Wivenhoe","07-10-2017","64.8","755652.86"
"Wivenhoe","08-10-2017","64.8","754812.26"
"Wivenhoe","09-10-2017","65","756996.83"
"Wivenhoe","10-10-2017","65.2","759875.83"
"Wivenhoe","11-10-2017","65.2","759724.07"
"Wivenhoe","12-10-2017","65.5","763677.65"
"Wivenhoe","13-10-2017","65.4","761622.75"
"Wivenhoe","14-10-2017","65.2","759875.83"
"Wivenhoe","15-10-2017","65","757148.13"
"Wivenhoe","16-10-2017","65.7","765126.38"
"Wivenhoe","17-10-2017","65.6","764516.12"
"Wivenhoe","18-10-2017","66.8","778184.97"
"Wivenhoe","19-10-2017","69.2","805787.88"
"Wivenhoe","20-10-2017","69.5","809454.33"
"Wivenhoe","21-10-2017","69.7","811612.83"
"Wivenhoe","22-10-2017","69.9","814097"
"Wivenhoe","23-10-2017","70.4","820133.21"
"Wivenhoe","24-10-2017","70.5","821910.88"
"Wivenhoe","25-10-2017","71","827588.55"
"Wivenhoe","26-10-2017","71.4","831500.82"
"Wivenhoe","27-10-2017","71.3","830276.57"
"Wivenhoe","28-10-2017","71.3","830602.89"
"Wivenhoe","29-10-2017","71.3","830276.57"
"Wivenhoe","30-10-2017","71.4","831500.82"
"Wivenhoe","31-10-2017","71.3","830684.48"
"Wivenhoe","01-11-2017","71.2","829950.36"
"Wivenhoe","02-11-2017","71.1","829053.83"
"Wivenhoe","03-11-2017","71.1","828320.92"
"Wivenhoe","04-11-2017","71","827019.31"
"Wivenhoe","05-11-2017","70.9","825719.42"
"Wivenhoe","06-11-2017","70.9","826450.4"
"Wivenhoe","07-11-2017","70.8","825232.4"
"Wivenhoe","08-11-2017","71","827019.31"
"Wivenhoe","09-11-2017","70.9","826287.91"
"Wivenhoe","10-11-2017","70.9","825599.13"
"Wivenhoe","11-11-2017","70.8","824799.73"
"Wivenhoe","12-11-2017","70.7","824178.02"
"Wivenhoe","13-11-2017","70.6","822719.97"
"Wivenhoe","14-11-2017","70.5","822072.64"
"Wivenhoe","15-11-2017","70.5","821183.26"
"Wivenhoe","16-11-2017","70.4","820456.18"
"Wivenhoe","17-11-2017","70.3","819648.94"
"Wivenhoe","18-11-2017","70.4","820375.43"
"Wivenhoe","19-11-2017","70.3","819293.8"
"Wivenhoe","20-11-2017","70.2","818574.76"
"Wivenhoe","21-11-2017","70.2","817998"
"Wivenhoe","22-11-2017","70.1","817392.2"
"Wivenhoe","23-11-2017","70.1","816587.47"
"Wivenhoe","24-11-2017","70","815944.17"
"Wivenhoe","25-11-2017","70","815542.31"
"Wivenhoe","26-11-2017","69.9","814899.69"
"Wivenhoe","27-11-2017","69.9","814016.77"
"Wivenhoe","28-11-2017","69.7","812733.94"
"Wivenhoe","29-11-2017","69.9","814739.1"
"Wivenhoe","30-11-2017","70.4","820294.68"
"Wivenhoe","01-12-2017","71.3","830957.71"
"Wivenhoe","02-12-2017","71.3","830856.04"
"Wivenhoe","03-12-2017","71.3","830862.41"
"Wivenhoe","04-12-2017","71.8","836928.38"
"Wivenhoe","05-12-2017","72.1","840554.12"
"Wivenhoe","06-12-2017","72.4","843366.9"
"Wivenhoe","07-12-2017","72.3","842133.29"
"Wivenhoe","08-12-2017","72.3","842078.44"
"Wivenhoe","09-12-2017","72.3","842318.17"
"Wivenhoe","10-12-2017","72.4","843611.43"
"Wivenhoe","11-12-2017","72.6","846545.4"
"Wivenhoe","12-12-2017","73","850291.09"
"Wivenhoe","13-12-2017","73.2","852380.68"
"Wivenhoe","14-12-2017","73.2","852469.67"
"Wivenhoe","15-12-2017","73.1","851725.56"
"Wivenhoe","16-12-2017","73.1","851315.31"
"Wivenhoe","17-12-2017","73","850322.3"
"Wivenhoe","18-12-2017","72.9","849663.02"
"Wivenhoe","19-12-2017","72.5","845271.75"
"Wivenhoe","20-12-2017","72.7","847018.23"
"Wivenhoe","21-12-2017","72.7","846692.08"
"Wivenhoe","22-12-2017","72.6","846072.49"
"Wivenhoe","23-12-2017","72.6","845793.1"
"Wivenhoe","24-12-2017","72.6","845716.71"
"Wivenhoe","25-12-2017","72.5","844673.85"
"Wivenhoe","26-12-2017","72.4","844074.76"
"Wivenhoe","27-12-2017","72.4","844054.3"
"Wivenhoe","28-12-2017","72.2","841463.49"
"Wivenhoe","29-12-2017","72.2","841284.82"
"Wivenhoe","30-12-2017","72.2","840878.92"
"Wivenhoe","31-12-2017","72.3","842618.33"
"Wivenhoe","01-01-2018","72.2","841881.86"
"Wivenhoe","02-01-2018","72.3","841888.14"
"Wivenhoe","03-01-2018","72.3","841904.77"
"Wivenhoe","04-01-2018","72.2","841240.98"
"Wivenhoe","05-01-2018","72.1","840422.96"
"Wivenhoe","06-01-2018","71.9","837877.97"
"Wivenhoe","07-01-2018","71.9","837391.33"
"Wivenhoe","08-01-2018","71.8","836740.7"
"Wivenhoe","09-01-2018","71.7","835762.37"
"Wivenhoe","10-01-2018","71.6","834703.07"
"Wivenhoe","11-01-2018","71.4","831634.94"
"Wivenhoe","12-01-2018","71.2","829440.44"
"Wivenhoe","13-01-2018","71.3","830583.75"
"Wivenhoe","14-01-2018","71.1","828408.44"
"Wivenhoe","15-01-2018","70.8","825194.89"
"Wivenhoe","16-01-2018","70.7","824383.59"
"Wivenhoe","17-01-2018","70.7","823423.93"
"Wivenhoe","18-01-2018","70.5","821519.04"
"Wivenhoe","19-01-2018","70.3","819717.54"
"Wivenhoe","20-01-2018","70.3","818827.56"
"Wivenhoe","21-01-2018","70.3","818770.48"
"Wivenhoe","22-01-2018","70.3","818607.32"
"Wivenhoe","23-01-2018","70.1","817163.76"
"Wivenhoe","24-01-2018","70","816204.69"
"Wivenhoe","25-01-2018","70","815555.25"
"Wivenhoe","26-01-2018","69.9","814289.32"
"Wivenhoe","27-01-2018","69.8","812771.97"
"Wivenhoe","28-01-2018","69.7","812297.58"
"Wivenhoe","29-01-2018","69.6","811388.14"
"Wivenhoe","30-01-2018","69.6","811107.79"
"Wivenhoe","31-01-2018","69.5","810267.22"
"Wivenhoe","01-02-2018","69.5","810108.2"
"Wivenhoe","02-02-2018","69.5","810328.61"
"Wivenhoe","03-02-2018","69.5","810334.85"
"Wivenhoe","04-02-2018","69.5","809511.77"
"Wivenhoe","05-02-2018","69.4","808579.47"
"Wivenhoe","06-02-2018","69.3","807161.62"
"Wivenhoe","07-02-2018","69.2","806291.88"
"Wivenhoe","08-02-2018","69.1","805343.41"
"Wivenhoe","09-02-2018","68.8","801540.25"
"Wivenhoe","10-02-2018","68.7","800784.35"
"Wivenhoe","11-02-2018","68.7","799971.2"
"Wivenhoe","12-02-2018","68.6","799470.05"
"Wivenhoe","13-02-2018","68.5","798559.99"
"Wivenhoe","14-02-2018","68.5","797889.42"
"Wivenhoe","15-02-2018","68.4","797484"
"Wivenhoe","16-02-2018","68.4","797104.62"
"Wivenhoe","17-02-2018","68.4","796445.93"
"Wivenhoe","18-02-2018","68.3","795894.6"
"Wivenhoe","19-02-2018","68.2","794950.22"
"Wivenhoe","20-02-2018","68.2","794399.76"
"Wivenhoe","21-02-2018","68","792907.27"
"Wivenhoe","22-02-2018","68","791965.85"
"Wivenhoe","23-02-2018","68.9","802293.8"
"Wivenhoe","24-02-2018","69.5","809630.18"
"Wivenhoe","25-02-2018","69.9","814177.24"
