"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","28.07.2020 12:30 - 28.07.2020 13:00 (UTC)","n/e","n/e","n/e","1177","77","170","n/e","0","n/e","17","0","128","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1130"
"Ireland (IE)","28.07.2020 13:00 - 28.07.2020 13:30 (UTC)","n/e","n/e","n/e","1188","75","166","n/e","0","n/e","15","0","128","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1084"
"Ireland (IE)","28.07.2020 13:30 - 28.07.2020 14:00 (UTC)","n/e","n/e","n/e","1151","75","164","n/e","0","n/e","15","0","128","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1156"
"Ireland (IE)","28.07.2020 14:00 - 28.07.2020 14:30 (UTC)","n/e","n/e","n/e","1165","86","188","n/e","0","n/e","28","0","136","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1129"
"Ireland (IE)","28.07.2020 14:30 - 28.07.2020 15:00 (UTC)","n/e","n/e","n/e","1202","100","185","n/e","0","n/e","64","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1142"
"Ireland (IE)","28.07.2020 15:00 - 28.07.2020 15:30 (UTC)","n/e","n/e","n/e","1166","100","176","n/e","0","n/e","95","0","140","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1099"
"Ireland (IE)","28.07.2020 15:30 - 28.07.2020 16:00 (UTC)","n/e","n/e","n/e","1205","148","217","n/e","0","n/e","168","0","146","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","995"
"Ireland (IE)","28.07.2020 16:00 - 28.07.2020 16:30 (UTC)","n/e","n/e","n/e","1246","177","201","n/e","0","n/e","210","0","143","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","940"
"Ireland (IE)","28.07.2020 16:30 - 28.07.2020 17:00 (UTC)","n/e","n/e","n/e","1236","174","203","n/e","0","n/e","129","0","134","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1014"
"Ireland (IE)","28.07.2020 17:00 - 28.07.2020 17:30 (UTC)","n/e","n/e","n/e","1259","179","258","n/e","0","n/e","175","0","125","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","958"
"Ireland (IE)","28.07.2020 17:30 - 28.07.2020 18:00 (UTC)","n/e","n/e","n/e","1246","137","276","n/e","0","n/e","170","0","139","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","948"
"Ireland (IE)","28.07.2020 18:00 - 28.07.2020 18:30 (UTC)","n/e","n/e","n/e","1217","101","296","n/e","0","n/e","164","0","137","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","816"
"Ireland (IE)","28.07.2020 18:30 - 28.07.2020 19:00 (UTC)","n/e","n/e","n/e","1270","110","324","n/e","0","n/e","173","0","126","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","722"
"Ireland (IE)","28.07.2020 19:00 - 28.07.2020 19:30 (UTC)","n/e","n/e","n/e","1231","81","304","n/e","0","n/e","122","0","124","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","682"
"Ireland (IE)","28.07.2020 19:30 - 28.07.2020 20:00 (UTC)","n/e","n/e","n/e","1222","80","359","n/e","0","n/e","9","0","90","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","608"
"Ireland (IE)","28.07.2020 20:00 - 28.07.2020 20:30 (UTC)","n/e","n/e","n/e","1240","80","394","n/e","0","n/e","12","0","81","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","528"
"Ireland (IE)","28.07.2020 20:30 - 28.07.2020 21:00 (UTC)","n/e","n/e","n/e","1258","83","402","n/e","0","n/e","13","0","22","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","471"
"Ireland (IE)","28.07.2020 21:00 - 28.07.2020 21:30 (UTC)","n/e","n/e","n/e","1286","94","424","n/e","0","n/e","48","0","17","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","429"
"Ireland (IE)","28.07.2020 21:30 - 28.07.2020 22:00 (UTC)","n/e","n/e","n/e","1247","120","415","n/e","0","n/e","16","0","13","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","347"
"Ireland (IE)","28.07.2020 22:00 - 28.07.2020 22:30 (UTC)","n/e","n/e","n/e","1124","129","398","n/e","0","n/e","0","153","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","336"
"Ireland (IE)","28.07.2020 22:30 - 28.07.2020 23:00 (UTC)","n/e","n/e","n/e","1164","135","372","n/e","0","n/e","0","228","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","317"
"Ireland (IE)","28.07.2020 23:00 - 28.07.2020 23:30 (UTC)","n/e","n/e","n/e","1190","138","383","n/e","0","n/e","0","226","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","270"
"Ireland (IE)","28.07.2020 23:30 - 29.07.2020 00:00 (UTC)","n/e","n/e","n/e","1164","135","334","n/e","0","n/e","0","227","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","250"
"Ireland (IE)","29.07.2020 00:00 - 29.07.2020 00:30 (UTC)","n/e","n/e","n/e","1115","137","327","n/e","0","n/e","0","225","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","195"
"Ireland (IE)","29.07.2020 00:30 - 29.07.2020 01:00 (UTC)","n/e","n/e","n/e","1108","102","322","n/e","0","n/e","0","224","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","157"
"Ireland (IE)","29.07.2020 01:00 - 29.07.2020 01:30 (UTC)","n/e","n/e","n/e","1089","87","344","n/e","0","n/e","0","221","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","126"
"Ireland (IE)","29.07.2020 01:30 - 29.07.2020 02:00 (UTC)","n/e","n/e","n/e","1056","80","332","n/e","0","n/e","0","222","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","101"
"Ireland (IE)","29.07.2020 02:00 - 29.07.2020 02:30 (UTC)","n/e","n/e","n/e","1067","82","335","n/e","0","n/e","0","220","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","74"
"Ireland (IE)","29.07.2020 02:30 - 29.07.2020 03:00 (UTC)","n/e","n/e","n/e","1060","80","333","n/e","0","n/e","0","219","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","76"
"Ireland (IE)","29.07.2020 03:00 - 29.07.2020 03:30 (UTC)","n/e","n/e","n/e","1097","90","349","n/e","0","n/e","0","216","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","60"
"Ireland (IE)","29.07.2020 03:30 - 29.07.2020 04:00 (UTC)","n/e","n/e","n/e","1145","87","371","n/e","0","n/e","0","216","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","51"
"Ireland (IE)","29.07.2020 04:00 - 29.07.2020 04:30 (UTC)","n/e","n/e","n/e","1118","80","405","n/e","0","n/e","0","216","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","50"
"Ireland (IE)","29.07.2020 04:30 - 29.07.2020 05:00 (UTC)","n/e","n/e","n/e","1079","79","385","n/e","0","n/e","0","216","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","70"
"Ireland (IE)","29.07.2020 05:00 - 29.07.2020 05:30 (UTC)","n/e","n/e","n/e","1121","81","403","n/e","0","n/e","0","213","14","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","89"
"Ireland (IE)","29.07.2020 05:30 - 29.07.2020 06:00 (UTC)","n/e","n/e","n/e","1177","102","402","n/e","0","n/e","0","0","14","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","83"
"Ireland (IE)","29.07.2020 06:00 - 29.07.2020 06:30 (UTC)","n/e","n/e","n/e","1164","154","420","n/e","0","n/e","16","0","43","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","103"
"Ireland (IE)","29.07.2020 06:30 - 29.07.2020 07:00 (UTC)","n/e","n/e","n/e","1087","170","414","n/e","0","n/e","15","0","84","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","118"
"Ireland (IE)","29.07.2020 07:00 - 29.07.2020 07:30 (UTC)","n/e","n/e","n/e","1071","143","419","n/e","0","n/e","15","0","89","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","148"
"Ireland (IE)","29.07.2020 07:30 - 29.07.2020 08:00 (UTC)","n/e","n/e","n/e","1056","134","415","n/e","0","n/e","15","0","105","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","178"
"Ireland (IE)","29.07.2020 08:00 - 29.07.2020 08:30 (UTC)","n/e","n/e","n/e","1098","142","433","n/e","0","n/e","24","0","110","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","188"
"Ireland (IE)","29.07.2020 08:30 - 29.07.2020 09:00 (UTC)","n/e","n/e","n/e","1077","140","433","n/e","0","n/e","20","0","109","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","253"
"Ireland (IE)","29.07.2020 09:00 - 29.07.2020 09:30 (UTC)","n/e","n/e","n/e","1078","142","440","n/e","0","n/e","19","0","121","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","303"
"Ireland (IE)","29.07.2020 09:30 - 29.07.2020 10:00 (UTC)","n/e","n/e","n/e","1138","112","382","n/e","0","n/e","20","0","121","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","391"
"Ireland (IE)","29.07.2020 10:00 - 29.07.2020 10:30 (UTC)","n/e","n/e","n/e","1151","103","352","n/e","0","n/e","21","0","131","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","491"
"Ireland (IE)","29.07.2020 10:30 - 29.07.2020 11:00 (UTC)","n/e","n/e","n/e","1151","76","347","n/e","0","n/e","20","0","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","623"
"Ireland (IE)","29.07.2020 11:00 - 29.07.2020 11:30 (UTC)","n/e","n/e","n/e","1142","77","326","n/e","0","n/e","20","0","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","717"
"Ireland (IE)","29.07.2020 11:30 - 29.07.2020 12:00 (UTC)","n/e","n/e","n/e","1179","79","338","n/e","0","n/e","24","0","99","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","793"
"Ireland (IE)","29.07.2020 12:00 - 29.07.2020 12:30 (UTC)","n/e","n/e","n/e","1185","80","322","n/e","0","n/e","27","0","100","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","814"
"Ireland (IE)","29.07.2020 12:30 - 29.07.2020 13:00 (UTC)","n/e","n/e","n/e","1139","76","293","n/e","0","n/e","20","0","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","932"
"Ireland (IE)","29.07.2020 13:00 - 29.07.2020 13:30 (UTC)","n/e","n/e","n/e","1098","76","315","n/e","0","n/e","20","0","98","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1005"
"Ireland (IE)","29.07.2020 13:30 - 29.07.2020 14:00 (UTC)","n/e","n/e","n/e","1182","83","244","n/e","0","n/e","67","0","101","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1120"
"Ireland (IE)","29.07.2020 14:00 - 29.07.2020 14:30 (UTC)","n/e","n/e","n/e","1179","76","202","n/e","0","n/e","20","0","129","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1190"
"Ireland (IE)","29.07.2020 14:30 - 29.07.2020 15:00 (UTC)","n/e","n/e","n/e","1148","77","169","n/e","0","n/e","23","0","130","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1214"
"Ireland (IE)","29.07.2020 15:00 - 29.07.2020 15:30 (UTC)","n/e","n/e","n/e","1150","79","172","n/e","0","n/e","26","0","121","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1234"
"Ireland (IE)","29.07.2020 15:30 - 29.07.2020 16:00 (UTC)","n/e","n/e","n/e","1098","76","168","n/e","0","n/e","102","0","121","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1333"
"Ireland (IE)","29.07.2020 16:00 - 29.07.2020 16:30 (UTC)","n/e","n/e","n/e","1184","82","176","n/e","0","n/e","148","0","112","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1311"
"Ireland (IE)","29.07.2020 16:30 - 29.07.2020 17:00 (UTC)","n/e","n/e","n/e","1224","85","184","n/e","0","n/e","191","0","112","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1267"
"Ireland (IE)","29.07.2020 17:00 - 29.07.2020 17:30 (UTC)","n/e","n/e","n/e","1227","80","219","n/e","0","n/e","185","0","110","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1277"
"Ireland (IE)","29.07.2020 17:30 - 29.07.2020 18:00 (UTC)","n/e","n/e","n/e","1206","76","206","n/e","0","n/e","178","0","123","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1265"
"Ireland (IE)","29.07.2020 18:00 - 29.07.2020 18:30 (UTC)","n/e","n/e","n/e","1199","76","197","n/e","0","n/e","175","0","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1340"
"Ireland (IE)","29.07.2020 18:30 - 29.07.2020 19:00 (UTC)","n/e","n/e","n/e","1218","100","166","n/e","0","n/e","138","0","99","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1270"
"Ireland (IE)","29.07.2020 19:00 - 29.07.2020 19:30 (UTC)","n/e","n/e","n/e","1173","142","167","n/e","0","n/e","26","0","36","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1302"
"Ireland (IE)","29.07.2020 19:30 - 29.07.2020 20:00 (UTC)","n/e","n/e","n/e","1184","166","165","n/e","0","n/e","20","0","32","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1289"
"Ireland (IE)","29.07.2020 20:00 - 29.07.2020 20:30 (UTC)","n/e","n/e","n/e","1109","182","165","n/e","0","n/e","21","0","18","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1309"
"Ireland (IE)","29.07.2020 20:30 - 29.07.2020 21:00 (UTC)","n/e","n/e","n/e","1072","139","165","n/e","0","n/e","18","0","12","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1446"
"Ireland (IE)","29.07.2020 21:00 - 29.07.2020 21:30 (UTC)","n/e","n/e","n/e","992","140","165","n/e","0","n/e","22","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1467"
"Ireland (IE)","29.07.2020 21:30 - 29.07.2020 22:00 (UTC)","n/e","n/e","n/e","859","166","165","n/e","0","n/e","21","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1552"
"Ireland (IE)","29.07.2020 22:00 - 29.07.2020 22:30 (UTC)","n/e","n/e","n/e","714","184","59","n/e","0","n/e","18","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1616"
"Ireland (IE)","29.07.2020 22:30 - 29.07.2020 23:00 (UTC)","n/e","n/e","n/e","589","172","0","n/e","0","n/e","19","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1710"
"Ireland (IE)","29.07.2020 23:00 - 29.07.2020 23:30 (UTC)","n/e","n/e","n/e","584","124","0","n/e","0","n/e","0","150","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1824"
"Ireland (IE)","29.07.2020 23:30 - 30.07.2020 00:00 (UTC)","n/e","n/e","n/e","573","92","0","n/e","0","n/e","0","157","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1824"
"Ireland (IE)","30.07.2020 00:00 - 30.07.2020 00:30 (UTC)","n/e","n/e","n/e","607","92","0","n/e","0","n/e","0","232","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1802"
"Ireland (IE)","30.07.2020 00:30 - 30.07.2020 01:00 (UTC)","n/e","n/e","n/e","542","89","0","n/e","0","n/e","0","299","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1825"
"Ireland (IE)","30.07.2020 01:00 - 30.07.2020 01:30 (UTC)","n/e","n/e","n/e","507","87","0","n/e","0","n/e","0","298","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1798"
"Ireland (IE)","30.07.2020 01:30 - 30.07.2020 02:00 (UTC)","n/e","n/e","n/e","504","94","0","n/e","0","n/e","0","295","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1769"
"Ireland (IE)","30.07.2020 02:00 - 30.07.2020 02:30 (UTC)","n/e","n/e","n/e","442","87","0","n/e","0","n/e","0","297","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1756"
"Ireland (IE)","30.07.2020 02:30 - 30.07.2020 03:00 (UTC)","n/e","n/e","n/e","448","87","0","n/e","0","n/e","0","293","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1801"
"Ireland (IE)","30.07.2020 03:00 - 30.07.2020 03:30 (UTC)","n/e","n/e","n/e","458","88","0","n/e","0","n/e","0","289","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1754"
"Ireland (IE)","30.07.2020 03:30 - 30.07.2020 04:00 (UTC)","n/e","n/e","n/e","489","89","0","n/e","0","n/e","0","287","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1731"
"Ireland (IE)","30.07.2020 04:00 - 30.07.2020 04:30 (UTC)","n/e","n/e","n/e","475","87","0","n/e","0","n/e","0","217","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1759"
"Ireland (IE)","30.07.2020 04:30 - 30.07.2020 05:00 (UTC)","n/e","n/e","n/e","497","91","0","n/e","0","n/e","0","214","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1672"
"Ireland (IE)","30.07.2020 05:00 - 30.07.2020 05:30 (UTC)","n/e","n/e","n/e","517","89","0","n/e","0","n/e","0","214","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1757"
"Ireland (IE)","30.07.2020 05:30 - 30.07.2020 06:00 (UTC)","n/e","n/e","n/e","499","87","0","n/e","0","n/e","10","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1705"
"Ireland (IE)","30.07.2020 06:00 - 30.07.2020 06:30 (UTC)","n/e","n/e","n/e","537","156","0","n/e","0","n/e","25","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1693"
"Ireland (IE)","30.07.2020 06:30 - 30.07.2020 07:00 (UTC)","n/e","n/e","n/e","656","183","0","n/e","0","n/e","19","0","77","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1739"
"Ireland (IE)","30.07.2020 07:00 - 30.07.2020 07:30 (UTC)","n/e","n/e","n/e","689","217","0","n/e","0","n/e","77","0","88","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1734"
"Ireland (IE)","30.07.2020 07:30 - 30.07.2020 08:00 (UTC)","n/e","n/e","n/e","653","243","0","n/e","0","n/e","106","0","93","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1700"
"Ireland (IE)","30.07.2020 08:00 - 30.07.2020 08:30 (UTC)","n/e","n/e","n/e","782","258","0","n/e","0","n/e","156","0","101","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1810"
"Ireland (IE)","30.07.2020 08:30 - 30.07.2020 09:00 (UTC)","n/e","n/e","n/e","910","257","0","n/e","0","n/e","136","0","102","n/e","n/e","n/e","58","n/e","n/e","n/e","n/e","1675"
"Ireland (IE)","30.07.2020 09:00 - 30.07.2020 09:30 (UTC)","n/e","n/e","n/e","916","259","0","n/e","0","n/e","59","0","114","n/e","n/e","n/e","58","n/e","n/e","n/e","n/e","1727"
"Ireland (IE)","30.07.2020 09:30 - 30.07.2020 10:00 (UTC)","n/e","n/e","n/e","974","259","0","n/e","0","n/e","20","0","121","n/e","n/e","n/e","49","n/e","n/e","n/e","n/e","1804"
"Ireland (IE)","30.07.2020 10:00 - 30.07.2020 10:30 (UTC)","n/e","n/e","n/e","931","202","0","n/e","0","n/e","25","0","135","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1963"
"Ireland (IE)","30.07.2020 10:30 - 30.07.2020 11:00 (UTC)","n/e","n/e","n/e","896","206","0","n/e","0","n/e","58","0","100","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1894"
"Ireland (IE)","30.07.2020 11:00 - 30.07.2020 11:30 (UTC)","n/e","n/e","n/e","893","160","0","n/e","0","n/e","29","0","104","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1985"
"Ireland (IE)","30.07.2020 11:30 - 30.07.2020 12:00 (UTC)","n/e","n/e","n/e","875","201","0","n/e","0","n/e","21","0","103","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2124"
"Ireland (IE)","30.07.2020 12:00 - 30.07.2020 12:30 (UTC)","n/e","n/e","n/e","819","213","0","n/e","0","n/e","20","0","102","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2122"
"Ireland (IE)","30.07.2020 12:30 - 30.07.2020 13:00 (UTC)","n/e","n/e","n/e","794","204","0","n/e","0","n/e","20","0","100","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2065"
"Ireland (IE)","30.07.2020 13:00 - 30.07.2020 13:30 (UTC)","n/e","n/e","n/e","826","153","0","n/e","0","n/e","20","0","103","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2083"
"Ireland (IE)","30.07.2020 13:30 - 30.07.2020 14:00 (UTC)","n/e","n/e","n/e","807","136","0","n/e","0","n/e","20","0","110","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2119"
"Ireland (IE)","30.07.2020 14:00 - 30.07.2020 14:30 (UTC)","n/e","n/e","n/e","798","135","0","n/e","0","n/e","14","0","127","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2074"
"Ireland (IE)","30.07.2020 14:30 - 30.07.2020 15:00 (UTC)","n/e","n/e","n/e","827","100","0","n/e","0","n/e","15","0","111","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2170"
"Ireland (IE)","30.07.2020 15:00 - 30.07.2020 15:30 (UTC)","n/e","n/e","n/e","837","128","0","n/e","0","n/e","24","0","114","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2184"
"Ireland (IE)","30.07.2020 15:30 - 30.07.2020 16:00 (UTC)","n/e","n/e","n/e","842","148","0","n/e","0","n/e","20","0","105","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2277"
"Ireland (IE)","30.07.2020 16:00 - 30.07.2020 16:30 (UTC)","n/e","n/e","n/e","880","181","0","n/e","0","n/e","98","0","80","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2232"
"Ireland (IE)","30.07.2020 16:30 - 30.07.2020 17:00 (UTC)","n/e","n/e","n/e","910","192","0","n/e","0","n/e","104","0","68","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2224"
"Ireland (IE)","30.07.2020 17:00 - 30.07.2020 17:30 (UTC)","n/e","n/e","n/e","885","201","0","n/e","0","n/e","20","0","85","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2164"
"Ireland (IE)","30.07.2020 17:30 - 30.07.2020 18:00 (UTC)","n/e","n/e","n/e","861","172","0","n/e","0","n/e","20","0","80","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2143"
"Ireland (IE)","30.07.2020 18:00 - 30.07.2020 18:30 (UTC)","n/e","n/e","n/e","916","147","0","n/e","0","n/e","28","0","58","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2083"
"Ireland (IE)","30.07.2020 18:30 - 30.07.2020 19:00 (UTC)","n/e","n/e","n/e","922","146","0","n/e","0","n/e","28","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1981"
"Ireland (IE)","30.07.2020 19:00 - 30.07.2020 19:30 (UTC)","n/e","n/e","n/e","916","141","0","n/e","0","n/e","20","0","57","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1928"
"Ireland (IE)","30.07.2020 19:30 - 30.07.2020 20:00 (UTC)","n/e","n/e","n/e","944","102","0","n/e","0","n/e","21","0","30","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1994"
"Ireland (IE)","30.07.2020 20:00 - 30.07.2020 20:30 (UTC)","n/e","n/e","n/e","928","101","0","n/e","0","n/e","26","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2037"
"Ireland (IE)","30.07.2020 20:30 - 30.07.2020 21:00 (UTC)","n/e","n/e","n/e","911","88","0","n/e","0","n/e","27","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2056"
"Ireland (IE)","30.07.2020 21:00 - 30.07.2020 21:30 (UTC)","n/e","n/e","n/e","854","85","0","n/e","0","n/e","19","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2118"
"Ireland (IE)","30.07.2020 21:30 - 30.07.2020 22:00 (UTC)","n/e","n/e","n/e","743","86","0","n/e","0","n/e","61","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2137"
"Ireland (IE)","30.07.2020 22:00 - 30.07.2020 22:30 (UTC)","n/e","n/e","n/e","545","85","0","n/e","0","n/e","59","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2129"
"Ireland (IE)","30.07.2020 22:30 - 30.07.2020 23:00 (UTC)","n/e","n/e","n/e","495","85","0","n/e","0","n/e","60","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1979"
"Ireland (IE)","30.07.2020 23:00 - 30.07.2020 23:30 (UTC)","n/e","n/e","n/e","515","85","0","n/e","0","n/e","51","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1892"
"Ireland (IE)","30.07.2020 23:30 - 31.07.2020 00:00 (UTC)","n/e","n/e","n/e","525","85","0","n/e","0","n/e","0","156","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1948"
"Ireland (IE)","31.07.2020 00:00 - 31.07.2020 00:30 (UTC)","n/e","n/e","n/e","542","87","0","n/e","0","n/e","0","301","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1933"
"Ireland (IE)","31.07.2020 00:30 - 31.07.2020 01:00 (UTC)","n/e","n/e","n/e","536","86","0","n/e","0","n/e","0","299","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1950"
"Ireland (IE)","31.07.2020 01:00 - 31.07.2020 01:30 (UTC)","n/e","n/e","n/e","558","91","0","n/e","0","n/e","0","297","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1880"
"Ireland (IE)","31.07.2020 01:30 - 31.07.2020 02:00 (UTC)","n/e","n/e","n/e","573","94","0","n/e","0","n/e","0","295","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1781"
"Ireland (IE)","31.07.2020 02:00 - 31.07.2020 02:30 (UTC)","n/e","n/e","n/e","523","85","0","n/e","0","n/e","0","294","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1781"
