"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","05.07.2022 01:00 - 05.07.2022 02:00 (UTC)","417","n/e","n/e","2513","0","n/e","n/e","n/e","n/e","13","691","24","4","n/e","n/e","27","n/e","0","n/e","0","553"
"Portugal (PT)","05.07.2022 02:00 - 05.07.2022 03:00 (UTC)","412","n/e","n/e","2575","0","n/e","n/e","n/e","n/e","0","954","18","4","n/e","n/e","25","n/e","0","n/e","0","681"
"Portugal (PT)","05.07.2022 03:00 - 05.07.2022 04:00 (UTC)","411","n/e","n/e","2472","0","n/e","n/e","n/e","n/e","0","906","17","4","n/e","n/e","27","n/e","0","n/e","0","785"
"Portugal (PT)","05.07.2022 04:00 - 05.07.2022 05:00 (UTC)","411","n/e","n/e","2546","0","n/e","n/e","n/e","n/e","0","227","17","4","n/e","n/e","26","n/e","0","n/e","0","894"
"Portugal (PT)","05.07.2022 05:00 - 05.07.2022 06:00 (UTC)","414","n/e","n/e","2593","0","n/e","n/e","n/e","n/e","0","7","37","129","n/e","n/e","26","n/e","13","n/e","0","993"
"Portugal (PT)","05.07.2022 06:00 - 05.07.2022 07:00 (UTC)","418","n/e","n/e","2642","0","n/e","n/e","n/e","n/e","145","4","40","151","n/e","n/e","26","n/e","117","n/e","0","875"
"Portugal (PT)","05.07.2022 07:00 - 05.07.2022 08:00 (UTC)","419","n/e","n/e","2603","0","n/e","n/e","n/e","n/e","1","57","31","100","n/e","n/e","27","n/e","330","n/e","0","659"
"Portugal (PT)","05.07.2022 08:00 - 05.07.2022 09:00 (UTC)","422","n/e","n/e","2566","0","n/e","n/e","n/e","n/e","22","108","44","242","n/e","n/e","27","n/e","598","n/e","0","370"
"Portugal (PT)","05.07.2022 09:00 - 05.07.2022 10:00 (UTC)","413","n/e","n/e","2523","0","n/e","n/e","n/e","n/e","65","114","41","165","n/e","n/e","27","n/e","851","n/e","0","209"
"Portugal (PT)","05.07.2022 10:00 - 05.07.2022 11:00 (UTC)","412","n/e","n/e","2449","0","n/e","n/e","n/e","n/e","0","4","38","43","n/e","n/e","28","n/e","1073","n/e","0","148"
"Portugal (PT)","05.07.2022 11:00 - 05.07.2022 12:00 (UTC)","413","n/e","n/e","2500","0","n/e","n/e","n/e","n/e","23","4","25","60","n/e","n/e","27","n/e","1174","n/e","0","139"
"Portugal (PT)","05.07.2022 12:00 - 05.07.2022 13:00 (UTC)","418","n/e","n/e","2527","0","n/e","n/e","n/e","n/e","0","113","24","3","n/e","n/e","26","n/e","1185","n/e","0","171"
"Portugal (PT)","05.07.2022 13:00 - 05.07.2022 14:00 (UTC)","412","n/e","n/e","2321","0","n/e","n/e","n/e","n/e","0","391","25","2","n/e","n/e","26","n/e","1153","n/e","1","286"
"Portugal (PT)","05.07.2022 14:00 - 05.07.2022 15:00 (UTC)","405","n/e","n/e","2285","0","n/e","n/e","n/e","n/e","0","717","24","2","n/e","n/e","26","n/e","1069","n/e","2","555"
"Portugal (PT)","05.07.2022 15:00 - 05.07.2022 16:00 (UTC)","389","n/e","n/e","2263","0","n/e","n/e","n/e","n/e","0","879","24","2","n/e","n/e","25","n/e","869","n/e","7","806"
"Portugal (PT)","05.07.2022 16:00 - 05.07.2022 17:00 (UTC)","387","n/e","n/e","2244","0","n/e","n/e","n/e","n/e","8","736","23","5","n/e","n/e","27","n/e","694","n/e","17","1529"
"Portugal (PT)","05.07.2022 17:00 - 05.07.2022 18:00 (UTC)","388","n/e","n/e","2258","0","n/e","n/e","n/e","n/e","0","1378","22","3","n/e","n/e","27","n/e","496","n/e","23","1971"
"Portugal (PT)","05.07.2022 18:00 - 05.07.2022 19:00 (UTC)","390","n/e","n/e","2453","0","n/e","n/e","n/e","n/e","261","31","34","95","n/e","n/e","26","n/e","205","n/e","17","1216"
"Portugal (PT)","05.07.2022 19:00 - 05.07.2022 20:00 (UTC)","400","n/e","n/e","2517","0","n/e","n/e","n/e","n/e","542","431","381","145","n/e","n/e","26","n/e","34","n/e","2","1878"
"Portugal (PT)","05.07.2022 20:00 - 05.07.2022 21:00 (UTC)","397","n/e","n/e","2610","0","n/e","n/e","n/e","n/e","445","923","387","122","n/e","n/e","26","n/e","1","n/e","3","2221"
"Portugal (PT)","05.07.2022 21:00 - 05.07.2022 22:00 (UTC)","404","n/e","n/e","2567","0","n/e","n/e","n/e","n/e","11","525","35","37","n/e","n/e","25","n/e","1","n/e","1","1996"
"Portugal (PT)","05.07.2022 22:00 - 05.07.2022 23:00 (UTC)","399","n/e","n/e","2432","0","n/e","n/e","n/e","n/e","0","423","19","4","n/e","n/e","25","n/e","1","n/e","0","1945"
"Portugal (PT)","05.07.2022 23:00 - 06.07.2022 00:00 (UTC)","401","n/e","n/e","2222","0","n/e","n/e","n/e","n/e","0","673","19","3","n/e","n/e","25","n/e","0","n/e","1","1849"
"Portugal (PT)","06.07.2022 00:00 - 06.07.2022 01:00 (UTC)","402","n/e","n/e","2063","0","n/e","n/e","n/e","n/e","0","856","22","4","n/e","n/e","26","n/e","0","n/e","4","1824"
"Portugal (PT)","06.07.2022 01:00 - 06.07.2022 02:00 (UTC)","400","n/e","n/e","2038","0","n/e","n/e","n/e","n/e","0","663","22","3","n/e","n/e","26","n/e","0","n/e","7","1685"
"Portugal (PT)","06.07.2022 02:00 - 06.07.2022 03:00 (UTC)","402","n/e","n/e","2030","0","n/e","n/e","n/e","n/e","131","433","98","3","n/e","n/e","26","n/e","0","n/e","1","1349"
"Portugal (PT)","06.07.2022 03:00 - 06.07.2022 04:00 (UTC)","398","n/e","n/e","1912","0","n/e","n/e","n/e","n/e","75","4","54","4","n/e","n/e","25","n/e","0","n/e","0","1474"
"Portugal (PT)","06.07.2022 04:00 - 06.07.2022 05:00 (UTC)","398","n/e","n/e","2179","0","n/e","n/e","n/e","n/e","279","3","18","50","n/e","n/e","26","n/e","0","n/e","1","1637"
"Portugal (PT)","06.07.2022 05:00 - 06.07.2022 06:00 (UTC)","396","n/e","n/e","2244","0","n/e","n/e","n/e","n/e","750","3","73","85","n/e","n/e","26","n/e","7","n/e","0","1632"
"Portugal (PT)","06.07.2022 06:00 - 06.07.2022 07:00 (UTC)","404","n/e","n/e","2193","0","n/e","n/e","n/e","n/e","452","4","92","84","n/e","n/e","25","n/e","72","n/e","0","1845"
"Portugal (PT)","06.07.2022 07:00 - 06.07.2022 08:00 (UTC)","401","n/e","n/e","2218","0","n/e","n/e","n/e","n/e","40","170","80","53","n/e","n/e","26","n/e","200","n/e","0","1733"
"Portugal (PT)","06.07.2022 08:00 - 06.07.2022 09:00 (UTC)","397","n/e","n/e","2153","0","n/e","n/e","n/e","n/e","189","4","98","128","n/e","n/e","25","n/e","471","n/e","0","1348"
"Portugal (PT)","06.07.2022 09:00 - 06.07.2022 10:00 (UTC)","391","n/e","n/e","2065","0","n/e","n/e","n/e","n/e","0","95","54","31","n/e","n/e","27","n/e","861","n/e","0","1018"
"Portugal (PT)","06.07.2022 10:00 - 06.07.2022 11:00 (UTC)","387","n/e","n/e","2160","0","n/e","n/e","n/e","n/e","0","212","45","2","n/e","n/e","27","n/e","1091","n/e","1","797"
"Portugal (PT)","06.07.2022 11:00 - 06.07.2022 12:00 (UTC)","381","n/e","n/e","2056","0","n/e","n/e","n/e","n/e","0","235","31","2","n/e","n/e","28","n/e","1162","n/e","1","683"
"Portugal (PT)","06.07.2022 12:00 - 06.07.2022 13:00 (UTC)","379","n/e","n/e","2050","0","n/e","n/e","n/e","n/e","0","541","25","2","n/e","n/e","27","n/e","1177","n/e","2","677"
"Portugal (PT)","06.07.2022 13:00 - 06.07.2022 14:00 (UTC)","376","n/e","n/e","1979","0","n/e","n/e","n/e","n/e","0","452","25","2","n/e","n/e","27","n/e","1164","n/e","3","644"
"Portugal (PT)","06.07.2022 14:00 - 06.07.2022 15:00 (UTC)","357","n/e","n/e","2031","0","n/e","n/e","n/e","n/e","0","218","28","2","n/e","n/e","15","n/e","1104","n/e","4","587"
"Portugal (PT)","06.07.2022 15:00 - 06.07.2022 16:00 (UTC)","377","n/e","n/e","2019","0","n/e","n/e","n/e","n/e","0","576","26","2","n/e","n/e","26","n/e","972","n/e","7","617"
"Portugal (PT)","06.07.2022 16:00 - 06.07.2022 17:00 (UTC)","378","n/e","n/e","1962","0","n/e","n/e","n/e","n/e","0","658","25","12","n/e","n/e","26","n/e","783","n/e","10","780"
"Portugal (PT)","06.07.2022 17:00 - 06.07.2022 18:00 (UTC)","373","n/e","n/e","2090","0","n/e","n/e","n/e","n/e","59","60","25","14","n/e","n/e","25","n/e","510","n/e","9","881"
"Portugal (PT)","06.07.2022 18:00 - 06.07.2022 19:00 (UTC)","378","n/e","n/e","2269","0","n/e","n/e","n/e","n/e","1457","2","95","198","n/e","n/e","25","n/e","208","n/e","14","929"
"Portugal (PT)","06.07.2022 19:00 - 06.07.2022 20:00 (UTC)","383","n/e","n/e","2242","0","n/e","n/e","n/e","n/e","1894","1","463","382","n/e","n/e","25","n/e","33","n/e","20","969"
"Portugal (PT)","06.07.2022 20:00 - 06.07.2022 21:00 (UTC)","370","n/e","n/e","2256","0","n/e","n/e","n/e","n/e","1705","1","531","287","n/e","n/e","25","n/e","1","n/e","19","1332"
"Portugal (PT)","06.07.2022 21:00 - 06.07.2022 22:00 (UTC)","345","n/e","n/e","2152","0","n/e","n/e","n/e","n/e","1306","2","165","133","n/e","n/e","25","n/e","1","n/e","15","1643"
"Portugal (PT)","06.07.2022 22:00 - 06.07.2022 23:00 (UTC)","336","n/e","n/e","2138","0","n/e","n/e","n/e","n/e","702","2","76","51","n/e","n/e","26","n/e","1","n/e","23","2117"
"Portugal (PT)","06.07.2022 23:00 - 07.07.2022 00:00 (UTC)","334","n/e","n/e","1977","0","n/e","n/e","n/e","n/e","12","142","63","13","n/e","n/e","26","n/e","0","n/e","11","2543"
"Portugal (PT)","07.07.2022 00:00 - 07.07.2022 01:00 (UTC)","334","n/e","n/e","1971","0","n/e","n/e","n/e","n/e","0","529","22","3","n/e","n/e","26","n/e","0","n/e","0","2825"
"Portugal (PT)","07.07.2022 01:00 - 07.07.2022 02:00 (UTC)","329","n/e","n/e","1974","0","n/e","n/e","n/e","n/e","0","767","21","3","n/e","n/e","26","n/e","0","n/e","0","2934"
"Portugal (PT)","07.07.2022 02:00 - 07.07.2022 03:00 (UTC)","333","n/e","n/e","1918","0","n/e","n/e","n/e","n/e","0","749","20","4","n/e","n/e","26","n/e","0","n/e","0","2928"
"Portugal (PT)","07.07.2022 03:00 - 07.07.2022 04:00 (UTC)","334","n/e","n/e","1978","0","n/e","n/e","n/e","n/e","0","560","19","4","n/e","n/e","26","n/e","0","n/e","0","3009"
"Portugal (PT)","07.07.2022 04:00 - 07.07.2022 05:00 (UTC)","339","n/e","n/e","2115","0","n/e","n/e","n/e","n/e","0","154","21","4","n/e","n/e","25","n/e","0","n/e","0","2997"
"Portugal (PT)","07.07.2022 05:00 - 07.07.2022 06:00 (UTC)","347","n/e","n/e","2246","0","n/e","n/e","n/e","n/e","42","4","39","35","n/e","n/e","26","n/e","14","n/e","0","3003"
"Portugal (PT)","07.07.2022 06:00 - 07.07.2022 07:00 (UTC)","347","n/e","n/e","2320","0","n/e","n/e","n/e","n/e","0","225","177","35","n/e","n/e","25","n/e","152","n/e","0","2922"
"Portugal (PT)","07.07.2022 07:00 - 07.07.2022 08:00 (UTC)","368","n/e","n/e","2162","0","n/e","n/e","n/e","n/e","0","769","30","46","n/e","n/e","26","n/e","459","n/e","0","2695"
"Portugal (PT)","07.07.2022 08:00 - 07.07.2022 09:00 (UTC)","385","n/e","n/e","2182","0","n/e","n/e","n/e","n/e","0","1187","39","46","n/e","n/e","26","n/e","736","n/e","0","2321"
"Portugal (PT)","07.07.2022 09:00 - 07.07.2022 10:00 (UTC)","397","n/e","n/e","2205","0","n/e","n/e","n/e","n/e","0","1474","39","37","n/e","n/e","26","n/e","941","n/e","2","1801"
"Portugal (PT)","07.07.2022 10:00 - 07.07.2022 11:00 (UTC)","397","n/e","n/e","2206","0","n/e","n/e","n/e","n/e","0","1357","39","4","n/e","n/e","26","n/e","1076","n/e","1","1387"
"Portugal (PT)","07.07.2022 11:00 - 07.07.2022 12:00 (UTC)","389","n/e","n/e","2123","0","n/e","n/e","n/e","n/e","0","782","31","12","n/e","n/e","27","n/e","1136","n/e","0","987"
"Portugal (PT)","07.07.2022 12:00 - 07.07.2022 13:00 (UTC)","391","n/e","n/e","2080","0","n/e","n/e","n/e","n/e","0","812","27","11","n/e","n/e","26","n/e","1158","n/e","1","628"
"Portugal (PT)","07.07.2022 13:00 - 07.07.2022 14:00 (UTC)","407","n/e","n/e","2085","0","n/e","n/e","n/e","n/e","0","564","27","12","n/e","n/e","26","n/e","1140","n/e","2","486"
"Portugal (PT)","07.07.2022 14:00 - 07.07.2022 15:00 (UTC)","411","n/e","n/e","1997","0","n/e","n/e","n/e","n/e","87","541","20","71","n/e","n/e","26","n/e","1058","n/e","4","519"
"Portugal (PT)","07.07.2022 15:00 - 07.07.2022 16:00 (UTC)","412","n/e","n/e","1991","0","n/e","n/e","n/e","n/e","1","320","20","34","n/e","n/e","26","n/e","933","n/e","5","551"
"Portugal (PT)","07.07.2022 16:00 - 07.07.2022 17:00 (UTC)","415","n/e","n/e","2084","0","n/e","n/e","n/e","n/e","2","329","19","4","n/e","n/e","26","n/e","750","n/e","12","564"
"Portugal (PT)","07.07.2022 17:00 - 07.07.2022 18:00 (UTC)","409","n/e","n/e","2151","0","n/e","n/e","n/e","n/e","225","325","18","12","n/e","n/e","25","n/e","494","n/e","18","637"
"Portugal (PT)","07.07.2022 18:00 - 07.07.2022 19:00 (UTC)","414","n/e","n/e","2182","0","n/e","n/e","n/e","n/e","488","3","189","179","n/e","n/e","26","n/e","203","n/e","20","746"
"Portugal (PT)","07.07.2022 19:00 - 07.07.2022 20:00 (UTC)","424","n/e","n/e","2176","0","n/e","n/e","n/e","n/e","1741","1","473","285","n/e","n/e","25","n/e","32","n/e","20","918"
"Portugal (PT)","07.07.2022 20:00 - 07.07.2022 21:00 (UTC)","424","n/e","n/e","2173","0","n/e","n/e","n/e","n/e","1354","1","449","231","n/e","n/e","26","n/e","1","n/e","18","1305"
"Portugal (PT)","07.07.2022 21:00 - 07.07.2022 22:00 (UTC)","427","n/e","n/e","2201","0","n/e","n/e","n/e","n/e","978","2","67","164","n/e","n/e","26","n/e","1","n/e","14","1736"
"Portugal (PT)","07.07.2022 22:00 - 07.07.2022 23:00 (UTC)","428","n/e","n/e","2176","0","n/e","n/e","n/e","n/e","591","9","60","125","n/e","n/e","26","n/e","1","n/e","9","2127"
"Portugal (PT)","07.07.2022 23:00 - 08.07.2022 00:00 (UTC)","430","n/e","n/e","2180","0","n/e","n/e","n/e","n/e","26","479","54","4","n/e","n/e","26","n/e","0","n/e","15","2511"
"Portugal (PT)","08.07.2022 00:00 - 08.07.2022 01:00 (UTC)","431","n/e","n/e","2219","0","n/e","n/e","n/e","n/e","0","840","20","3","n/e","n/e","26","n/e","0","n/e","9","2582"
"Portugal (PT)","08.07.2022 01:00 - 08.07.2022 02:00 (UTC)","429","n/e","n/e","2237","0","n/e","n/e","n/e","n/e","0","1245","20","3","n/e","n/e","27","n/e","0","n/e","2","2544"
"Portugal (PT)","08.07.2022 02:00 - 08.07.2022 03:00 (UTC)","427","n/e","n/e","2247","0","n/e","n/e","n/e","n/e","0","989","20","3","n/e","n/e","26","n/e","0","n/e","3","2505"
"Portugal (PT)","08.07.2022 03:00 - 08.07.2022 04:00 (UTC)","424","n/e","n/e","2210","0","n/e","n/e","n/e","n/e","0","538","19","3","n/e","n/e","26","n/e","0","n/e","1","2503"
"Portugal (PT)","08.07.2022 04:00 - 08.07.2022 05:00 (UTC)","408","n/e","n/e","2414","0","n/e","n/e","n/e","n/e","0","566","22","4","n/e","n/e","12","n/e","0","n/e","2","2513"
"Portugal (PT)","08.07.2022 05:00 - 08.07.2022 06:00 (UTC)","415","n/e","n/e","2522","0","n/e","n/e","n/e","n/e","29","32","36","35","n/e","n/e","19","n/e","14","n/e","3","2516"
"Portugal (PT)","08.07.2022 06:00 - 08.07.2022 07:00 (UTC)","419","n/e","n/e","2596","0","n/e","n/e","n/e","n/e","0","543","37","35","n/e","n/e","26","n/e","152","n/e","1","2574"
"Portugal (PT)","08.07.2022 07:00 - 08.07.2022 08:00 (UTC)","413","n/e","n/e","2547","0","n/e","n/e","n/e","n/e","0","1726","28","46","n/e","n/e","23","n/e","449","n/e","1","2149"
"Portugal (PT)","08.07.2022 08:00 - 08.07.2022 09:00 (UTC)","396","n/e","n/e","2546","0","n/e","n/e","n/e","n/e","0","1640","37","46","n/e","n/e","16","n/e","723","n/e","1","1601"
"Portugal (PT)","08.07.2022 09:00 - 08.07.2022 10:00 (UTC)","407","n/e","n/e","2455","0","n/e","n/e","n/e","n/e","0","930","38","38","n/e","n/e","26","n/e","921","n/e","0","1122"
"Portugal (PT)","08.07.2022 10:00 - 08.07.2022 11:00 (UTC)","416","n/e","n/e","2435","0","n/e","n/e","n/e","n/e","64","14","34","75","n/e","n/e","26","n/e","1066","n/e","0","695"
"Portugal (PT)","08.07.2022 11:00 - 08.07.2022 12:00 (UTC)","417","n/e","n/e","2387","0","n/e","n/e","n/e","n/e","560","2","42","51","n/e","n/e","26","n/e","1129","n/e","1","427"
"Portugal (PT)","08.07.2022 12:00 - 08.07.2022 13:00 (UTC)","412","n/e","n/e","2363","0","n/e","n/e","n/e","n/e","528","4","249","109","n/e","n/e","25","n/e","1143","n/e","3","260"
"Portugal (PT)","08.07.2022 13:00 - 08.07.2022 14:00 (UTC)","409","n/e","n/e","2315","0","n/e","n/e","n/e","n/e","254","4","226","124","n/e","n/e","25","n/e","1122","n/e","6","200"
"Portugal (PT)","08.07.2022 14:00 - 08.07.2022 15:00 (UTC)","412","n/e","n/e","2321","0","n/e","n/e","n/e","n/e","18","4","134","50","n/e","n/e","26","n/e","1058","n/e","12","228"
"Portugal (PT)","08.07.2022 15:00 - 08.07.2022 16:00 (UTC)","414","n/e","n/e","2216","0","n/e","n/e","n/e","n/e","22","70","24","81","n/e","n/e","25","n/e","938","n/e","14","305"
"Portugal (PT)","08.07.2022 16:00 - 08.07.2022 17:00 (UTC)","418","n/e","n/e","2232","0","n/e","n/e","n/e","n/e","46","194","19","67","n/e","n/e","26","n/e","751","n/e","18","391"
"Portugal (PT)","08.07.2022 17:00 - 08.07.2022 18:00 (UTC)","419","n/e","n/e","2375","0","n/e","n/e","n/e","n/e","155","6","23","110","n/e","n/e","25","n/e","494","n/e","22","511"
"Portugal (PT)","08.07.2022 18:00 - 08.07.2022 19:00 (UTC)","418","n/e","n/e","2555","0","n/e","n/e","n/e","n/e","1541","1","241","246","n/e","n/e","26","n/e","202","n/e","22","563"
"Portugal (PT)","08.07.2022 19:00 - 08.07.2022 20:00 (UTC)","414","n/e","n/e","2502","0","n/e","n/e","n/e","n/e","1744","1","708","634","n/e","n/e","26","n/e","32","n/e","20","567"
"Portugal (PT)","08.07.2022 20:00 - 08.07.2022 21:00 (UTC)","424","n/e","n/e","2536","0","n/e","n/e","n/e","n/e","1667","1","735","661","n/e","n/e","26","n/e","1","n/e","19","649"
"Portugal (PT)","08.07.2022 21:00 - 08.07.2022 22:00 (UTC)","426","n/e","n/e","2578","0","n/e","n/e","n/e","n/e","867","2","88","204","n/e","n/e","26","n/e","1","n/e","15","727"
"Portugal (PT)","08.07.2022 22:00 - 08.07.2022 23:00 (UTC)","427","n/e","n/e","2378","0","n/e","n/e","n/e","n/e","635","2","19","50","n/e","n/e","26","n/e","1","n/e","10","783"
"Portugal (PT)","08.07.2022 23:00 - 09.07.2022 00:00 (UTC)","431","n/e","n/e","2225","0","n/e","n/e","n/e","n/e","497","3","17","50","n/e","n/e","26","n/e","0","n/e","3","851"
"Portugal (PT)","09.07.2022 00:00 - 09.07.2022 01:00 (UTC)","432","n/e","n/e","2060","0","n/e","n/e","n/e","n/e","237","4","71","56","n/e","n/e","26","n/e","0","n/e","8","980"
"Portugal (PT)","09.07.2022 01:00 - 09.07.2022 02:00 (UTC)","428","n/e","n/e","1912","0","n/e","n/e","n/e","n/e","4","113","20","33","n/e","n/e","26","n/e","0","n/e","5","1213"
"Portugal (PT)","09.07.2022 02:00 - 09.07.2022 03:00 (UTC)","431","n/e","n/e","1915","0","n/e","n/e","n/e","n/e","107","4","24","24","n/e","n/e","26","n/e","0","n/e","0","1384"
"Portugal (PT)","09.07.2022 03:00 - 09.07.2022 04:00 (UTC)","430","n/e","n/e","1940","0","n/e","n/e","n/e","n/e","438","2","24","49","n/e","n/e","25","n/e","0","n/e","0","1496"
"Portugal (PT)","09.07.2022 04:00 - 09.07.2022 05:00 (UTC)","429","n/e","n/e","1962","0","n/e","n/e","n/e","n/e","946","2","24","49","n/e","n/e","25","n/e","0","n/e","1","1546"
"Portugal (PT)","09.07.2022 05:00 - 09.07.2022 06:00 (UTC)","432","n/e","n/e","1979","0","n/e","n/e","n/e","n/e","148","12","33","3","n/e","n/e","24","n/e","14","n/e","0","1494"
"Portugal (PT)","09.07.2022 06:00 - 09.07.2022 07:00 (UTC)","432","n/e","n/e","1953","0","n/e","n/e","n/e","n/e","124","15","33","3","n/e","n/e","26","n/e","148","n/e","0","1344"
"Portugal (PT)","09.07.2022 07:00 - 09.07.2022 08:00 (UTC)","436","n/e","n/e","1893","0","n/e","n/e","n/e","n/e","66","443","47","13","n/e","n/e","26","n/e","436","n/e","0","1126"
"Portugal (PT)","09.07.2022 08:00 - 09.07.2022 09:00 (UTC)","433","n/e","n/e","1848","0","n/e","n/e","n/e","n/e","0","324","35","12","n/e","n/e","25","n/e","713","n/e","0","820"
"Portugal (PT)","09.07.2022 09:00 - 09.07.2022 10:00 (UTC)","432","n/e","n/e","1779","0","n/e","n/e","n/e","n/e","177","17","35","7","n/e","n/e","25","n/e","931","n/e","0","485"
"Portugal (PT)","09.07.2022 10:00 - 09.07.2022 11:00 (UTC)","426","n/e","n/e","1756","0","n/e","n/e","n/e","n/e","156","3","30","5","n/e","n/e","24","n/e","1072","n/e","0","287"
"Portugal (PT)","09.07.2022 11:00 - 09.07.2022 12:00 (UTC)","426","n/e","n/e","1720","0","n/e","n/e","n/e","n/e","97","3","28","111","n/e","n/e","25","n/e","1143","n/e","0","190"
"Portugal (PT)","09.07.2022 12:00 - 09.07.2022 13:00 (UTC)","426","n/e","n/e","1679","0","n/e","n/e","n/e","n/e","25","3","25","87","n/e","n/e","25","n/e","1155","n/e","0","149"
"Portugal (PT)","09.07.2022 13:00 - 09.07.2022 14:00 (UTC)","421","n/e","n/e","1647","0","n/e","n/e","n/e","n/e","267","6","91","101","n/e","n/e","24","n/e","1139","n/e","0","201"
"Portugal (PT)","09.07.2022 14:00 - 09.07.2022 15:00 (UTC)","419","n/e","n/e","1634","0","n/e","n/e","n/e","n/e","401","278","90","102","n/e","n/e","25","n/e","1077","n/e","2","273"
"Portugal (PT)","09.07.2022 15:00 - 09.07.2022 16:00 (UTC)","417","n/e","n/e","1679","0","n/e","n/e","n/e","n/e","281","381","70","51","n/e","n/e","25","n/e","950","n/e","5","424"
"Portugal (PT)","09.07.2022 16:00 - 09.07.2022 17:00 (UTC)","410","n/e","n/e","1680","0","n/e","n/e","n/e","n/e","200","9","21","50","n/e","n/e","25","n/e","755","n/e","5","705"
"Portugal (PT)","09.07.2022 17:00 - 09.07.2022 18:00 (UTC)","411","n/e","n/e","1764","0","n/e","n/e","n/e","n/e","33","4","20","10","n/e","n/e","25","n/e","487","n/e","5","1096"
"Portugal (PT)","09.07.2022 18:00 - 09.07.2022 19:00 (UTC)","413","n/e","n/e","1912","0","n/e","n/e","n/e","n/e","992","1","86","174","n/e","n/e","25","n/e","196","n/e","5","1237"
"Portugal (PT)","09.07.2022 19:00 - 09.07.2022 20:00 (UTC)","412","n/e","n/e","1877","0","n/e","n/e","n/e","n/e","1449","1","495","328","n/e","n/e","25","n/e","30","n/e","6","1325"
"Portugal (PT)","09.07.2022 20:00 - 09.07.2022 21:00 (UTC)","409","n/e","n/e","1860","0","n/e","n/e","n/e","n/e","1356","1","403","264","n/e","n/e","25","n/e","1","n/e","7","1393"
"Portugal (PT)","09.07.2022 21:00 - 09.07.2022 22:00 (UTC)","407","n/e","n/e","1834","0","n/e","n/e","n/e","n/e","254","4","127","112","n/e","n/e","25","n/e","1","n/e","9","1389"
"Portugal (PT)","09.07.2022 22:00 - 09.07.2022 23:00 (UTC)","400","n/e","n/e","1897","0","n/e","n/e","n/e","n/e","402","3","16","43","n/e","n/e","25","n/e","1","n/e","9","1323"
"Portugal (PT)","09.07.2022 23:00 - 10.07.2022 00:00 (UTC)","399","n/e","n/e","1824","0","n/e","n/e","n/e","n/e","22","98","15","6","n/e","n/e","26","n/e","0","n/e","6","1208"
"Portugal (PT)","10.07.2022 00:00 - 10.07.2022 01:00 (UTC)","397","n/e","n/e","1888","0","n/e","n/e","n/e","n/e","0","449","16","3","n/e","n/e","26","n/e","0","n/e","5","1090"
"Portugal (PT)","10.07.2022 01:00 - 10.07.2022 02:00 (UTC)","396","n/e","n/e","1925","0","n/e","n/e","n/e","n/e","0","329","23","3","n/e","n/e","26","n/e","0","n/e","4","1052"
"Portugal (PT)","10.07.2022 02:00 - 10.07.2022 03:00 (UTC)","394","n/e","n/e","1932","0","n/e","n/e","n/e","n/e","0","101","36","3","n/e","n/e","26","n/e","0","n/e","3","1079"
"Portugal (PT)","10.07.2022 03:00 - 10.07.2022 04:00 (UTC)","396","n/e","n/e","1982","0","n/e","n/e","n/e","n/e","0","99","34","4","n/e","n/e","24","n/e","0","n/e","5","1051"
"Portugal (PT)","10.07.2022 04:00 - 10.07.2022 05:00 (UTC)","405","n/e","n/e","1941","0","n/e","n/e","n/e","n/e","0","100","22","35","n/e","n/e","24","n/e","0","n/e","3","1042"
"Portugal (PT)","10.07.2022 05:00 - 10.07.2022 06:00 (UTC)","396","n/e","n/e","1777","0","n/e","n/e","n/e","n/e","0","337","20","35","n/e","n/e","23","n/e","13","n/e","2","985"
"Portugal (PT)","10.07.2022 06:00 - 10.07.2022 07:00 (UTC)","401","n/e","n/e","1636","0","n/e","n/e","n/e","n/e","0","844","20","4","n/e","n/e","24","n/e","145","n/e","1","872"
"Portugal (PT)","10.07.2022 07:00 - 10.07.2022 08:00 (UTC)","407","n/e","n/e","1572","0","n/e","n/e","n/e","n/e","0","1929","24","14","n/e","n/e","25","n/e","433","n/e","1","730"
"Portugal (PT)","10.07.2022 08:00 - 10.07.2022 09:00 (UTC)","409","n/e","n/e","1552","0","n/e","n/e","n/e","n/e","0","2107","37","14","n/e","n/e","25","n/e","713","n/e","2","485"
