"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","13.07.2018 03:00 - 13.07.2018 04:00 (UTC)","115","n/e","n/e","2572","892","40","n/e","n/e","n/e","30","","3309","476","n/e","n/e","4097","n/e","0","40","n/e","2"
"BZN|IT-North","13.07.2018 04:00 - 13.07.2018 05:00 (UTC)","113","n/e","n/e","2720","1017","40","n/e","n/e","n/e","84","","3768","873","n/e","n/e","4861","n/e","49","40","n/e","1"
"BZN|IT-North","13.07.2018 05:00 - 13.07.2018 06:00 (UTC)","113","n/e","n/e","3329","1059","41","n/e","n/e","n/e","628","","4577","1270","n/e","n/e","5414","n/e","439","40","n/e","1"
"BZN|IT-North","13.07.2018 06:00 - 13.07.2018 07:00 (UTC)","112","n/e","n/e","3645","1062","41","n/e","n/e","n/e","1216","","5140","1486","n/e","n/e","5743","n/e","1152","38","n/e","1"
"BZN|IT-North","13.07.2018 07:00 - 13.07.2018 08:00 (UTC)","113","n/e","n/e","3588","1028","41","n/e","n/e","n/e","1096","","5181","1956","n/e","n/e","5964","n/e","2036","40","n/e","1"
"BZN|IT-North","13.07.2018 08:00 - 13.07.2018 09:00 (UTC)","112","n/e","n/e","3447","1002","41","n/e","n/e","n/e","670","","4910","1966","n/e","n/e","6177","n/e","2770","37","n/e","1"
"BZN|IT-North","13.07.2018 09:00 - 13.07.2018 10:00 (UTC)","112","n/e","n/e","3528","1003","41","n/e","n/e","n/e","318","","4569","1881","n/e","n/e","6036","n/e","3067","41","n/e","1"
"BZN|IT-North","13.07.2018 10:00 - 13.07.2018 11:00 (UTC)","111","n/e","n/e","3108","1034","41","n/e","n/e","n/e","79","","4166","1293","n/e","n/e","5913","n/e","3374","40","n/e","1"
"BZN|IT-North","13.07.2018 11:00 - 13.07.2018 12:00 (UTC)","110","n/e","n/e","3037","1057","40","n/e","n/e","n/e","189","","4114","1217","n/e","n/e","5766","n/e","3382","33","n/e","1"
"BZN|IT-North","13.07.2018 12:00 - 13.07.2018 13:00 (UTC)","125","n/e","n/e","3261","1063","40","n/e","n/e","n/e","683","","4411","1415","n/e","n/e","5760","n/e","3257","31","n/e","2"
"BZN|IT-North","13.07.2018 13:00 - 13.07.2018 14:00 (UTC)","131","n/e","n/e","3291","1062","40","n/e","n/e","n/e","441","","4829","1550","n/e","n/e","5887","n/e","3155","36","n/e","1"
"BZN|IT-North","13.07.2018 14:00 - 13.07.2018 15:00 (UTC)","131","n/e","n/e","3500","1060","40","n/e","n/e","n/e","162","","5222","1580","n/e","n/e","6124","n/e","2730","40","n/e","1"
"BZN|IT-North","13.07.2018 15:00 - 13.07.2018 16:00 (UTC)","132","n/e","n/e","3582","1060","40","n/e","n/e","n/e","161","","5371","1558","n/e","n/e","6388","n/e","1889","40","n/e","2"
"BZN|IT-North","13.07.2018 16:00 - 13.07.2018 17:00 (UTC)","133","n/e","n/e","3617","1062","40","n/e","n/e","n/e","633","","5599","1629","n/e","n/e","6479","n/e","1058","40","n/e","1"
"BZN|IT-North","13.07.2018 17:00 - 13.07.2018 18:00 (UTC)","133","n/e","n/e","3516","1062","40","n/e","n/e","n/e","1094","","5747","1722","n/e","n/e","6618","n/e","315","40","n/e","2"
"BZN|IT-North","13.07.2018 18:00 - 13.07.2018 19:00 (UTC)","133","n/e","n/e","3451","1062","40","n/e","n/e","n/e","914","","5634","1700","n/e","n/e","6408","n/e","31","38","n/e","1"
"BZN|IT-North","13.07.2018 19:00 - 13.07.2018 20:00 (UTC)","132","n/e","n/e","3576","1064","41","n/e","n/e","n/e","589","","5393","1363","n/e","n/e","6299","n/e","0","37","n/e","2"
"BZN|IT-North","13.07.2018 20:00 - 13.07.2018 21:00 (UTC)","132","n/e","n/e","3188","1060","41","n/e","n/e","n/e","395","","4717","1246","n/e","n/e","5702","n/e","0","38","n/e","2"
"BZN|IT-North","13.07.2018 21:00 - 13.07.2018 22:00 (UTC)","131","n/e","n/e","2910","1061","40","n/e","n/e","n/e","160","","3689","985","n/e","n/e","5477","n/e","0","40","n/e","2"
"BZN|IT-North","13.07.2018 22:00 - 13.07.2018 23:00 (UTC)","132","n/e","n/e","3003","936","0","n/e","n/e","n/e","55","","3721","913","n/e","n/e","4998","n/e","0","40","n/e","1"
"BZN|IT-North","13.07.2018 23:00 - 14.07.2018 00:00 (UTC)","132","n/e","n/e","2663","776","0","n/e","n/e","n/e","122","","3608","742","n/e","n/e","5059","n/e","0","41","n/e","1"
"BZN|IT-North","14.07.2018 00:00 - 14.07.2018 01:00 (UTC)","133","n/e","n/e","2631","722","0","n/e","n/e","n/e","60","","3310","585","n/e","n/e","4595","n/e","0","39","n/e","1"
"BZN|IT-North","14.07.2018 01:00 - 14.07.2018 02:00 (UTC)","134","n/e","n/e","2585","722","0","n/e","n/e","n/e","25","","3251","518","n/e","n/e","4564","n/e","0","41","n/e","1"
"BZN|IT-North","14.07.2018 02:00 - 14.07.2018 03:00 (UTC)","133","n/e","n/e","2412","724","0","n/e","n/e","n/e","24","","3275","526","n/e","n/e","4751","n/e","0","42","n/e","1"
"BZN|IT-North","14.07.2018 03:00 - 14.07.2018 04:00 (UTC)","134","n/e","n/e","2222","723","0","n/e","n/e","n/e","55","","3289","503","n/e","n/e","4859","n/e","0","42","n/e","2"
"BZN|IT-North","14.07.2018 04:00 - 14.07.2018 05:00 (UTC)","134","n/e","n/e","2373","724","0","n/e","n/e","n/e","119","","3372","623","n/e","n/e","4827","n/e","76","40","n/e","2"
"BZN|IT-North","14.07.2018 05:00 - 14.07.2018 06:00 (UTC)","132","n/e","n/e","2172","723","0","n/e","n/e","n/e","281","","3478","724","n/e","n/e","4763","n/e","474","41","n/e","4"
"BZN|IT-North","14.07.2018 06:00 - 14.07.2018 07:00 (UTC)","133","n/e","n/e","2300","722","0","n/e","n/e","n/e","188","","3700","723","n/e","n/e","4897","n/e","1174","41","n/e","4"
"BZN|IT-North","14.07.2018 07:00 - 14.07.2018 08:00 (UTC)","131","n/e","n/e","2502","722","0","n/e","n/e","n/e","25","","3856","747","n/e","n/e","4882","n/e","1993","40","n/e","2"
"BZN|IT-North","14.07.2018 08:00 - 14.07.2018 09:00 (UTC)","131","n/e","n/e","2570","723","0","n/e","n/e","n/e","24","","3561","766","n/e","n/e","4786","n/e","2722","40","n/e","1"
"BZN|IT-North","14.07.2018 09:00 - 14.07.2018 10:00 (UTC)","132","n/e","n/e","2283","721","0","n/e","n/e","n/e","23","","3356","505","n/e","n/e","4658","n/e","3322","40","n/e","1"
"BZN|IT-North","14.07.2018 10:00 - 14.07.2018 11:00 (UTC)","133","n/e","n/e","2271","709","0","n/e","n/e","n/e","5","","3204","454","n/e","n/e","3766","n/e","3624","39","n/e","1"
"BZN|IT-North","14.07.2018 11:00 - 14.07.2018 12:00 (UTC)","131","n/e","n/e","2211","681","0","n/e","n/e","n/e","29","","3139","428","n/e","n/e","3402","n/e","3680","38","n/e","1"
"BZN|IT-North","14.07.2018 12:00 - 14.07.2018 13:00 (UTC)","131","n/e","n/e","2240","673","30","n/e","n/e","n/e","","23","3113","433","n/e","n/e","3421","n/e","3560","40","n/e","1"
"BZN|IT-North","14.07.2018 13:00 - 14.07.2018 14:00 (UTC)","131","n/e","n/e","2435","716","40","n/e","n/e","n/e","","21","3043","530","n/e","n/e","3783","n/e","3258","37","n/e","2"
"BZN|IT-North","14.07.2018 14:00 - 14.07.2018 15:00 (UTC)","128","n/e","n/e","2487","724","40","n/e","n/e","n/e","75","","3130","671","n/e","n/e","4382","n/e","2539","38","n/e","4"
"BZN|IT-North","14.07.2018 15:00 - 14.07.2018 16:00 (UTC)","128","n/e","n/e","2615","746","40","n/e","n/e","n/e","315","","3537","1081","n/e","n/e","4751","n/e","1621","38","n/e","4"
"BZN|IT-North","14.07.2018 16:00 - 14.07.2018 17:00 (UTC)","128","n/e","n/e","2772","863","40","n/e","n/e","n/e","255","","4530","1678","n/e","n/e","4709","n/e","921","38","n/e","2"
"BZN|IT-North","14.07.2018 17:00 - 14.07.2018 18:00 (UTC)","126","n/e","n/e","3211","948","40","n/e","n/e","n/e","246","","4643","1479","n/e","n/e","4824","n/e","310","37","n/e","2"
"BZN|IT-North","14.07.2018 18:00 - 14.07.2018 19:00 (UTC)","128","n/e","n/e","2993","903","40","n/e","n/e","n/e","173","","4597","1408","n/e","n/e","4787","n/e","39","32","n/e","2"
"BZN|IT-North","14.07.2018 19:00 - 14.07.2018 20:00 (UTC)","128","n/e","n/e","3117","923","40","n/e","n/e","n/e","172","","4565","1393","n/e","n/e","4896","n/e","0","38","n/e","1"
"BZN|IT-North","14.07.2018 20:00 - 14.07.2018 21:00 (UTC)","129","n/e","n/e","2723","890","40","n/e","n/e","n/e","118","","4207","1008","n/e","n/e","4751","n/e","0","39","n/e","2"
"BZN|IT-North","14.07.2018 21:00 - 14.07.2018 22:00 (UTC)","129","n/e","n/e","2519","824","40","n/e","n/e","n/e","117","","4031","936","n/e","n/e","4527","n/e","0","38","n/e","2"
"BZN|IT-North","14.07.2018 22:00 - 14.07.2018 23:00 (UTC)","133","n/e","n/e","2108","900","0","n/e","n/e","n/e","35","","4340","865","n/e","n/e","3462","n/e","0","39","n/e","1"
"BZN|IT-North","14.07.2018 23:00 - 15.07.2018 00:00 (UTC)","133","n/e","n/e","2309","846","0","n/e","n/e","n/e","24","","3802","726","n/e","n/e","3513","n/e","0","40","n/e","2"
"BZN|IT-North","15.07.2018 00:00 - 15.07.2018 01:00 (UTC)","134","n/e","n/e","2427","739","0","n/e","n/e","n/e","24","","3366","526","n/e","n/e","3702","n/e","0","39","n/e","4"
"BZN|IT-North","15.07.2018 01:00 - 15.07.2018 02:00 (UTC)","135","n/e","n/e","2185","723","0","n/e","n/e","n/e","24","","3221","514","n/e","n/e","3516","n/e","0","38","n/e","5"
"BZN|IT-North","15.07.2018 02:00 - 15.07.2018 03:00 (UTC)","133","n/e","n/e","2183","722","0","n/e","n/e","n/e","24","","3195","461","n/e","n/e","3485","n/e","0","38","n/e","4"
"BZN|IT-North","15.07.2018 03:00 - 15.07.2018 04:00 (UTC)","134","n/e","n/e","2237","716","0","n/e","n/e","n/e","24","","3205","460","n/e","n/e","3245","n/e","0","41","n/e","4"
"BZN|IT-North","15.07.2018 04:00 - 15.07.2018 05:00 (UTC)","133","n/e","n/e","1974","679","0","n/e","n/e","n/e","83","","3328","598","n/e","n/e","2711","n/e","64","39","n/e","2"
"BZN|IT-North","15.07.2018 05:00 - 15.07.2018 06:00 (UTC)","134","n/e","n/e","1605","673","0","n/e","n/e","n/e","326","","3432","696","n/e","n/e","3095","n/e","443","40","n/e","1"
"BZN|IT-North","15.07.2018 06:00 - 15.07.2018 07:00 (UTC)","131","n/e","n/e","1635","664","0","n/e","n/e","n/e","320","","3531","701","n/e","n/e","2521","n/e","1230","41","n/e","1"
"BZN|IT-North","15.07.2018 07:00 - 15.07.2018 08:00 (UTC)","134","n/e","n/e","1700","663","0","n/e","n/e","n/e","","332","3668","729","n/e","n/e","2586","n/e","2123","40","n/e","2"
"BZN|IT-North","15.07.2018 08:00 - 15.07.2018 09:00 (UTC)","132","n/e","n/e","1822","701","0","n/e","n/e","n/e","","294","3594","765","n/e","n/e","2625","n/e","2823","37","n/e","1"
"BZN|IT-North","15.07.2018 09:00 - 15.07.2018 10:00 (UTC)","132","n/e","n/e","1877","698","0","n/e","n/e","n/e","","65","3251","628","n/e","n/e","2669","n/e","3159","33","n/e","1"
"BZN|IT-North","15.07.2018 10:00 - 15.07.2018 11:00 (UTC)","132","n/e","n/e","1918","676","0","n/e","n/e","n/e","","181","3202","482","n/e","n/e","2678","n/e","3510","34","n/e","2"
"BZN|IT-North","15.07.2018 11:00 - 15.07.2018 12:00 (UTC)","133","n/e","n/e","2037","663","0","n/e","n/e","n/e","","184","3225","442","n/e","n/e","2683","n/e","3629","33","n/e","2"
"BZN|IT-North","15.07.2018 12:00 - 15.07.2018 13:00 (UTC)","133","n/e","n/e","2085","661","39","n/e","n/e","n/e","","184","3132","450","n/e","n/e","2676","n/e","3455","32","n/e","4"
"BZN|IT-North","15.07.2018 13:00 - 15.07.2018 14:00 (UTC)","133","n/e","n/e","2078","699","39","n/e","n/e","n/e","","41","3180","656","n/e","n/e","2759","n/e","3212","30","n/e","6"
"BZN|IT-North","15.07.2018 14:00 - 15.07.2018 15:00 (UTC)","132","n/e","n/e","2365","724","39","n/e","n/e","n/e","48","","3426","730","n/e","n/e","3139","n/e","2477","31","n/e","5"
"BZN|IT-North","15.07.2018 15:00 - 15.07.2018 16:00 (UTC)","133","n/e","n/e","2426","726","39","n/e","n/e","n/e","13","","3487","776","n/e","n/e","3655","n/e","1849","31","n/e","4"
"BZN|IT-North","15.07.2018 16:00 - 15.07.2018 17:00 (UTC)","132","n/e","n/e","2763","759","38","n/e","n/e","n/e","56","","3957","1060","n/e","n/e","3871","n/e","1052","30","n/e","3"
"BZN|IT-North","15.07.2018 17:00 - 15.07.2018 18:00 (UTC)","133","n/e","n/e","2768","966","38","n/e","n/e","n/e","116","","4376","1308","n/e","n/e","3551","n/e","339","30","n/e","5"
"BZN|IT-North","15.07.2018 18:00 - 15.07.2018 19:00 (UTC)","132","n/e","n/e","2645","1058","38","n/e","n/e","n/e","171","","4791","1227","n/e","n/e","3921","n/e","23","31","n/e","2"
"BZN|IT-North","15.07.2018 19:00 - 15.07.2018 20:00 (UTC)","134","n/e","n/e","2776","1063","37","n/e","n/e","n/e","172","","5006","1172","n/e","n/e","4173","n/e","0","30","n/e","4"
"BZN|IT-North","15.07.2018 20:00 - 15.07.2018 21:00 (UTC)","135","n/e","n/e","2802","1043","38","n/e","n/e","n/e","187","","4915","1166","n/e","n/e","3864","n/e","0","32","n/e","5"
"BZN|IT-North","15.07.2018 21:00 - 15.07.2018 22:00 (UTC)","122","n/e","n/e","2419","930","38","n/e","n/e","n/e","108","","4367","939","n/e","n/e","3724","n/e","0","31","n/e","4"
"BZN|IT-North","15.07.2018 22:00 - 15.07.2018 23:00 (UTC)","115","n/e","n/e","2257","798","0","n/e","n/e","n/e","","163","3589","595","n/e","n/e","3164","n/e","0","31","n/e","2"
"BZN|IT-North","15.07.2018 23:00 - 16.07.2018 00:00 (UTC)","122","n/e","n/e","1984","681","0","n/e","n/e","n/e","","114","3386","578","n/e","n/e","3316","n/e","0","28","n/e","1"
"BZN|IT-North","16.07.2018 00:00 - 16.07.2018 01:00 (UTC)","127","n/e","n/e","2036","676","0","n/e","n/e","n/e","","385","3315","515","n/e","n/e","3299","n/e","0","29","n/e","1"
"BZN|IT-North","16.07.2018 01:00 - 16.07.2018 02:00 (UTC)","128","n/e","n/e","2036","674","0","n/e","n/e","n/e","","422","3326","531","n/e","n/e","3122","n/e","0","28","n/e","2"
"BZN|IT-North","16.07.2018 02:00 - 16.07.2018 03:00 (UTC)","128","n/e","n/e","2135","687","0","n/e","n/e","n/e","","421","3344","578","n/e","n/e","3117","n/e","0","32","n/e","6"
"BZN|IT-North","16.07.2018 03:00 - 16.07.2018 04:00 (UTC)","127","n/e","n/e","2524","751","0","n/e","n/e","n/e","","419","3342","587","n/e","n/e","3612","n/e","0","31","n/e","4"
"BZN|IT-North","16.07.2018 04:00 - 16.07.2018 05:00 (UTC)","127","n/e","n/e","3343","945","0","n/e","n/e","n/e","","55","3610","866","n/e","n/e","4712","n/e","26","31","n/e","1"
"BZN|IT-North","16.07.2018 05:00 - 16.07.2018 06:00 (UTC)","127","n/e","n/e","4013","996","0","n/e","n/e","n/e","358","","3944","1316","n/e","n/e","4986","n/e","346","31","n/e","4"
"BZN|IT-North","16.07.2018 06:00 - 16.07.2018 07:00 (UTC)","125","n/e","n/e","4319","984","0","n/e","n/e","n/e","473","","5288","1300","n/e","n/e","5323","n/e","954","33","n/e","2"
"BZN|IT-North","16.07.2018 07:00 - 16.07.2018 08:00 (UTC)","126","n/e","n/e","4804","1018","0","n/e","n/e","n/e","605","","5235","1246","n/e","n/e","5309","n/e","1701","32","n/e","2"
"BZN|IT-North","16.07.2018 08:00 - 16.07.2018 09:00 (UTC)","126","n/e","n/e","4982","1020","30","n/e","n/e","n/e","158","","5154","1366","n/e","n/e","5365","n/e","2311","32","n/e","4"
"BZN|IT-North","16.07.2018 09:00 - 16.07.2018 10:00 (UTC)","126","n/e","n/e","5017","1022","41","n/e","n/e","n/e","489","","4904","1532","n/e","n/e","5431","n/e","2449","31","n/e","4"
"BZN|IT-North","16.07.2018 10:00 - 16.07.2018 11:00 (UTC)","125","n/e","n/e","5372","1051","41","n/e","n/e","n/e","346","","4272","1144","n/e","n/e","5363","n/e","2611","32","n/e","5"
"BZN|IT-North","16.07.2018 11:00 - 16.07.2018 12:00 (UTC)","126","n/e","n/e","5698","1149","41","n/e","n/e","n/e","457","","4191","1086","n/e","n/e","5459","n/e","2496","34","n/e","7"
"BZN|IT-North","16.07.2018 12:00 - 16.07.2018 13:00 (UTC)","128","n/e","n/e","5485","1210","41","n/e","n/e","n/e","1242","","4505","1225","n/e","n/e","5846","n/e","1928","30","n/e","6"
"BZN|IT-North","16.07.2018 13:00 - 16.07.2018 14:00 (UTC)","127","n/e","n/e","5399","1222","41","n/e","n/e","n/e","1261","","4921","1610","n/e","n/e","5864","n/e","1290","31","n/e","3"
"BZN|IT-North","16.07.2018 14:00 - 16.07.2018 15:00 (UTC)","125","n/e","n/e","5893","1216","41","n/e","n/e","n/e","998","","5336","1956","n/e","n/e","5785","n/e","962","34","n/e","3"
"BZN|IT-North","16.07.2018 15:00 - 16.07.2018 16:00 (UTC)","127","n/e","n/e","5580","1215","41","n/e","n/e","n/e","737","","5106","1531","n/e","n/e","5455","n/e","651","35","n/e","10"
"BZN|IT-North","16.07.2018 16:00 - 16.07.2018 17:00 (UTC)","128","n/e","n/e","5152","1220","41","n/e","n/e","n/e","697","","5119","1282","n/e","n/e","5282","n/e","367","32","n/e","10"
"BZN|IT-North","16.07.2018 17:00 - 16.07.2018 18:00 (UTC)","134","n/e","n/e","4791","1221","41","n/e","n/e","n/e","540","","5213","1329","n/e","n/e","4970","n/e","167","33","n/e","2"
"BZN|IT-North","16.07.2018 18:00 - 16.07.2018 19:00 (UTC)","138","n/e","n/e","4131","1208","41","n/e","n/e","n/e","293","","5100","1177","n/e","n/e","4840","n/e","34","31","n/e","2"
"BZN|IT-North","16.07.2018 19:00 - 16.07.2018 20:00 (UTC)","139","n/e","n/e","3786","1152","41","n/e","n/e","n/e","365","","5055","1198","n/e","n/e","4710","n/e","0","34","n/e","4"
"BZN|IT-North","16.07.2018 20:00 - 16.07.2018 21:00 (UTC)","140","n/e","n/e","3398","978","41","n/e","n/e","n/e","205","","4516","1058","n/e","n/e","4415","n/e","0","33","n/e","9"
"BZN|IT-North","16.07.2018 21:00 - 16.07.2018 22:00 (UTC)","139","n/e","n/e","3135","869","40","n/e","n/e","n/e","204","","4066","976","n/e","n/e","4347","n/e","0","23","n/e","7"
"BZN|IT-North","16.07.2018 22:00 - 16.07.2018 23:00 (UTC)","149","n/e","n/e","2590","740","0","n/e","n/e","n/e","20","","3607","673","n/e","n/e","4363","n/e","0","25","n/e","5"
"BZN|IT-North","16.07.2018 23:00 - 17.07.2018 00:00 (UTC)","151","n/e","n/e","2705","725","0","n/e","n/e","n/e","","130","3409","611","n/e","n/e","4335","n/e","0","30","n/e","4"
"BZN|IT-North","17.07.2018 00:00 - 17.07.2018 01:00 (UTC)","151","n/e","n/e","2752","722","0","n/e","n/e","n/e","","267","3271","531","n/e","n/e","4164","n/e","0","32","n/e","4"
"BZN|IT-North","17.07.2018 01:00 - 17.07.2018 02:00 (UTC)","152","n/e","n/e","2914","723","0","n/e","n/e","n/e","","550","3259","544","n/e","n/e","4013","n/e","0","32","n/e","4"
"BZN|IT-North","17.07.2018 02:00 - 17.07.2018 03:00 (UTC)","142","n/e","n/e","2748","723","0","n/e","n/e","n/e","","681","3275","547","n/e","n/e","4171","n/e","0","30","n/e","2"
"BZN|IT-North","17.07.2018 03:00 - 17.07.2018 04:00 (UTC)","143","n/e","n/e","2560","720","0","n/e","n/e","n/e","","681","3297","560","n/e","n/e","4544","n/e","0","31","n/e","3"
"BZN|IT-North","17.07.2018 04:00 - 17.07.2018 05:00 (UTC)","143","n/e","n/e","3339","742","0","n/e","n/e","n/e","","521","3561","785","n/e","n/e","4844","n/e","58","32","n/e","4"
"BZN|IT-North","17.07.2018 05:00 - 17.07.2018 06:00 (UTC)","142","n/e","n/e","3665","879","0","n/e","n/e","n/e","173","","4363","1155","n/e","n/e","5397","n/e","414","34","n/e","4"
"BZN|IT-North","17.07.2018 06:00 - 17.07.2018 07:00 (UTC)","139","n/e","n/e","4380","1031","0","n/e","n/e","n/e","288","","4867","1474","n/e","n/e","5375","n/e","1143","33","n/e","3"
"BZN|IT-North","17.07.2018 07:00 - 17.07.2018 08:00 (UTC)","139","n/e","n/e","4180","1048","0","n/e","n/e","n/e","392","","4816","1568","n/e","n/e","5273","n/e","2164","34","n/e","2"
"BZN|IT-North","17.07.2018 08:00 - 17.07.2018 09:00 (UTC)","141","n/e","n/e","4057","969","0","n/e","n/e","n/e","481","","4451","1504","n/e","n/e","5111","n/e","3018","33","n/e","2"
"BZN|IT-North","17.07.2018 09:00 - 17.07.2018 10:00 (UTC)","142","n/e","n/e","4410","899","0","n/e","n/e","n/e","263","","4199","1582","n/e","n/e","5635","n/e","3311","31","n/e","2"
"BZN|IT-North","17.07.2018 10:00 - 17.07.2018 11:00 (UTC)","143","n/e","n/e","4671","872","0","n/e","n/e","n/e","103","","3494","957","n/e","n/e","5324","n/e","3685","33","n/e","1"
"BZN|IT-North","17.07.2018 11:00 - 17.07.2018 12:00 (UTC)","143","n/e","n/e","4513","908","0","n/e","n/e","n/e","109","","3542","1032","n/e","n/e","5386","n/e","3446","28","n/e","1"
"BZN|IT-North","17.07.2018 12:00 - 17.07.2018 13:00 (UTC)","144","n/e","n/e","4481","983","0","n/e","n/e","n/e","658","","4162","1587","n/e","n/e","5114","n/e","3411","32","n/e","1"
"BZN|IT-North","17.07.2018 13:00 - 17.07.2018 14:00 (UTC)","146","n/e","n/e","4530","1051","0","n/e","n/e","n/e","886","","4309","1502","n/e","n/e","4918","n/e","3163","33","n/e","1"
"BZN|IT-North","17.07.2018 14:00 - 17.07.2018 15:00 (UTC)","145","n/e","n/e","4587","1060","0","n/e","n/e","n/e","590","","4557","1605","n/e","n/e","5308","n/e","2760","35","n/e","1"
"BZN|IT-North","17.07.2018 15:00 - 17.07.2018 16:00 (UTC)","146","n/e","n/e","4927","1059","0","n/e","n/e","n/e","235","","4836","1251","n/e","n/e","5540","n/e","1980","35","n/e","1"
"BZN|IT-North","17.07.2018 16:00 - 17.07.2018 17:00 (UTC)","147","n/e","n/e","5130","1060","0","n/e","n/e","n/e","414","","4993","1263","n/e","n/e","5620","n/e","1070","35","n/e","1"
"BZN|IT-North","17.07.2018 17:00 - 17.07.2018 18:00 (UTC)","149","n/e","n/e","5444","1056","0","n/e","n/e","n/e","466","","5299","1496","n/e","n/e","5575","n/e","293","36","n/e","1"
"BZN|IT-North","17.07.2018 18:00 - 17.07.2018 19:00 (UTC)","148","n/e","n/e","5069","1060","0","n/e","n/e","n/e","655","","4992","1460","n/e","n/e","5541","n/e","17","37","n/e","1"
"BZN|IT-North","17.07.2018 19:00 - 17.07.2018 20:00 (UTC)","148","n/e","n/e","4875","1051","0","n/e","n/e","n/e","656","","4891","1391","n/e","n/e","5782","n/e","0","39","n/e","1"
"BZN|IT-North","17.07.2018 20:00 - 17.07.2018 21:00 (UTC)","149","n/e","n/e","3960","993","0","n/e","n/e","n/e","426","","4406","923","n/e","n/e","5473","n/e","0","40","n/e","1"
"BZN|IT-North","17.07.2018 21:00 - 17.07.2018 22:00 (UTC)","150","n/e","n/e","3600","884","0","n/e","n/e","n/e","241","","3826","871","n/e","n/e","5044","n/e","0","39","n/e","1"
"BZN|IT-North","17.07.2018 22:00 - 17.07.2018 23:00 (UTC)","159","n/e","n/e","3448","756","0","n/e","n/e","n/e","","75","3189","598","n/e","n/e","5093","n/e","0","40","n/e","1"
"BZN|IT-North","17.07.2018 23:00 - 18.07.2018 00:00 (UTC)","160","n/e","n/e","3358","727","0","n/e","n/e","n/e","","1","3069","581","n/e","n/e","4940","n/e","0","40","n/e","1"
"BZN|IT-North","18.07.2018 00:00 - 18.07.2018 01:00 (UTC)","159","n/e","n/e","3273","721","0","n/e","n/e","n/e","","116","2927","547","n/e","n/e","5019","n/e","0","41","n/e","1"
"BZN|IT-North","18.07.2018 01:00 - 18.07.2018 02:00 (UTC)","161","n/e","n/e","3255","720","0","n/e","n/e","n/e","","210","2921","566","n/e","n/e","5066","n/e","0","41","n/e","1"
"BZN|IT-North","18.07.2018 02:00 - 18.07.2018 03:00 (UTC)","161","n/e","n/e","3220","721","0","n/e","n/e","n/e","","210","2919","623","n/e","n/e","5119","n/e","0","41","n/e","1"
"BZN|IT-North","18.07.2018 03:00 - 18.07.2018 04:00 (UTC)","160","n/e","n/e","3237","726","0","n/e","n/e","n/e","","209","2977","670","n/e","n/e","5191","n/e","0","41","n/e","1"
"BZN|IT-North","18.07.2018 04:00 - 18.07.2018 05:00 (UTC)","160","n/e","n/e","3329","801","0","n/e","n/e","n/e","","48","3356","687","n/e","n/e","5303","n/e","46","41","n/e","1"
"BZN|IT-North","18.07.2018 05:00 - 18.07.2018 06:00 (UTC)","160","n/e","n/e","3750","994","0","n/e","n/e","n/e","455","","4542","1167","n/e","n/e","5538","n/e","413","40","n/e","1"
"BZN|IT-North","18.07.2018 06:00 - 18.07.2018 07:00 (UTC)","158","n/e","n/e","3693","1045","0","n/e","n/e","n/e","1061","","5141","1665","n/e","n/e","5384","n/e","1290","39","n/e","1"
"BZN|IT-North","18.07.2018 07:00 - 18.07.2018 08:00 (UTC)","158","n/e","n/e","3994","1059","0","n/e","n/e","n/e","588","","4959","1471","n/e","n/e","5479","n/e","2237","38","n/e","1"
"BZN|IT-North","18.07.2018 08:00 - 18.07.2018 09:00 (UTC)","158","n/e","n/e","4148","1062","0","n/e","n/e","n/e","255","","4596","1396","n/e","n/e","5897","n/e","2992","36","n/e","1"
"BZN|IT-North","18.07.2018 09:00 - 18.07.2018 10:00 (UTC)","155","n/e","n/e","4111","1051","0","n/e","n/e","n/e","302","","4202","1345","n/e","n/e","6161","n/e","3494","36","n/e","1"
"BZN|IT-North","18.07.2018 10:00 - 18.07.2018 11:00 (UTC)","158","n/e","n/e","4120","935","0","n/e","n/e","n/e","312","","3885","988","n/e","n/e","5510","n/e","3751","36","n/e","1"
"BZN|IT-North","18.07.2018 11:00 - 18.07.2018 12:00 (UTC)","158","n/e","n/e","3882","951","0","n/e","n/e","n/e","239","","3897","1067","n/e","n/e","5684","n/e","3809","35","n/e","4"
