"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","10.07.2020 06:00 - 10.07.2020 07:00 (UTC)","148","n/e","9","10081","0","4","n/e","n/e","n/e","639","","5967","1408","n/e","n/e","1434","n/e","1324","19","n/e","1"
"BZN|IT-North","10.07.2020 07:00 - 10.07.2020 08:00 (UTC)","146","n/e","9","10163","0","4","n/e","n/e","n/e","331","","5904","1444","n/e","n/e","1439","n/e","2250","18","n/e","1"
"BZN|IT-North","10.07.2020 08:00 - 10.07.2020 09:00 (UTC)","151","n/e","9","10125","0","4","n/e","n/e","n/e","387","","5544","1134","n/e","n/e","1427","n/e","2992","18","n/e","1"
"BZN|IT-North","10.07.2020 09:00 - 10.07.2020 10:00 (UTC)","172","n/e","10","10146","0","4","n/e","n/e","n/e","295","","5350","939","n/e","n/e","1440","n/e","3498","16","n/e","4"
"BZN|IT-North","10.07.2020 10:00 - 10.07.2020 11:00 (UTC)","174","n/e","11","10062","0","4","n/e","n/e","n/e","646","","4949","980","n/e","n/e","1377","n/e","3806","17","n/e","4"
"BZN|IT-North","10.07.2020 11:00 - 10.07.2020 12:00 (UTC)","174","n/e","11","9889","0","4","n/e","n/e","n/e","188","","5114","921","n/e","n/e","1359","n/e","3857","18","n/e","5"
"BZN|IT-North","10.07.2020 12:00 - 10.07.2020 13:00 (UTC)","173","n/e","11","10072","0","4","n/e","n/e","n/e","272","","4995","1026","n/e","n/e","1391","n/e","3719","18","n/e","5"
"BZN|IT-North","10.07.2020 13:00 - 10.07.2020 14:00 (UTC)","159","n/e","10","9762","0","4","n/e","n/e","n/e","755","","4914","905","n/e","n/e","1409","n/e","3299","18","n/e","4"
"BZN|IT-North","10.07.2020 14:00 - 10.07.2020 15:00 (UTC)","163","n/e","10","9778","0","4","n/e","n/e","n/e","634","","5051","1012","n/e","n/e","1439","n/e","2746","18","n/e","4"
"BZN|IT-North","10.07.2020 15:00 - 10.07.2020 16:00 (UTC)","164","n/e","10","10094","0","4","n/e","n/e","n/e","410","","5546","1150","n/e","n/e","1477","n/e","1933","19","n/e","4"
"BZN|IT-North","10.07.2020 16:00 - 10.07.2020 17:00 (UTC)","173","n/e","10","9788","0","4","n/e","n/e","n/e","498","","5904","1281","n/e","n/e","1430","n/e","998","19","n/e","5"
"BZN|IT-North","10.07.2020 17:00 - 10.07.2020 18:00 (UTC)","173","n/e","11","9279","0","4","n/e","n/e","n/e","654","","6249","1366","n/e","n/e","1419","n/e","286","18","n/e","4"
"BZN|IT-North","10.07.2020 18:00 - 10.07.2020 19:00 (UTC)","164","n/e","12","9450","0","4","n/e","n/e","n/e","599","","6174","1308","n/e","n/e","1398","n/e","31","18","n/e","3"
"BZN|IT-North","10.07.2020 19:00 - 10.07.2020 20:00 (UTC)","163","n/e","11","9484","0","4","n/e","n/e","n/e","547","","5928","1158","n/e","n/e","1424","n/e","0","19","n/e","7"
"BZN|IT-North","10.07.2020 20:00 - 10.07.2020 21:00 (UTC)","164","n/e","11","9112","0","4","n/e","n/e","n/e","365","","5713","1136","n/e","n/e","1350","n/e","0","18","n/e","13"
"BZN|IT-North","10.07.2020 21:00 - 10.07.2020 22:00 (UTC)","167","n/e","11","8694","0","4","n/e","n/e","n/e","335","","5041","840","n/e","n/e","1291","n/e","0","18","n/e","10"
"BZN|IT-North","10.07.2020 22:00 - 10.07.2020 23:00 (UTC)","174","n/e","11","6650","0","4","n/e","n/e","n/e","106","","4588","844","n/e","n/e","1247","n/e","0","19","n/e","9"
"BZN|IT-North","10.07.2020 23:00 - 11.07.2020 00:00 (UTC)","176","n/e","10","6598","0","4","n/e","n/e","n/e","12","","4218","739","n/e","n/e","1237","n/e","0","19","n/e","4"
"BZN|IT-North","11.07.2020 00:00 - 11.07.2020 01:00 (UTC)","176","n/e","11","6358","0","4","n/e","n/e","n/e","","1","4030","548","n/e","n/e","1177","n/e","0","18","n/e","3"
"BZN|IT-North","11.07.2020 01:00 - 11.07.2020 02:00 (UTC)","177","n/e","11","6520","0","4","n/e","n/e","n/e","","277","3666","478","n/e","n/e","1159","n/e","0","16","n/e","3"
"BZN|IT-North","11.07.2020 02:00 - 11.07.2020 03:00 (UTC)","180","n/e","11","6457","0","4","n/e","n/e","n/e","","382","3519","408","n/e","n/e","1138","n/e","0","17","n/e","3"
"BZN|IT-North","11.07.2020 03:00 - 11.07.2020 04:00 (UTC)","181","n/e","12","6219","0","4","n/e","n/e","n/e","","286","3533","402","n/e","n/e","1128","n/e","0","16","n/e","5"
"BZN|IT-North","11.07.2020 04:00 - 11.07.2020 05:00 (UTC)","181","n/e","12","6286","0","4","n/e","n/e","n/e","","276","3509","432","n/e","n/e","1142","n/e","62","16","n/e","7"
"BZN|IT-North","11.07.2020 05:00 - 11.07.2020 06:00 (UTC)","181","n/e","11","6405","0","4","n/e","n/e","n/e","","62","3705","770","n/e","n/e","1107","n/e","409","17","n/e","12"
"BZN|IT-North","11.07.2020 06:00 - 11.07.2020 07:00 (UTC)","179","n/e","11","6034","0","4","n/e","n/e","n/e","519","","4172","579","n/e","n/e","1136","n/e","1096","17","n/e","13"
"BZN|IT-North","11.07.2020 07:00 - 11.07.2020 08:00 (UTC)","178","n/e","13","6514","0","4","n/e","n/e","n/e","133","","4034","543","n/e","n/e","1148","n/e","1882","16","n/e","11"
"BZN|IT-North","11.07.2020 08:00 - 11.07.2020 09:00 (UTC)","178","n/e","12","6517","0","4","n/e","n/e","n/e","132","","3949","515","n/e","n/e","1136","n/e","2546","17","n/e","13"
"BZN|IT-North","11.07.2020 09:00 - 11.07.2020 10:00 (UTC)","178","n/e","11","6528","0","4","n/e","n/e","n/e","133","","3935","510","n/e","n/e","1111","n/e","3023","17","n/e","16"
"BZN|IT-North","11.07.2020 10:00 - 11.07.2020 11:00 (UTC)","176","n/e","11","6756","0","4","n/e","n/e","n/e","112","","3797","518","n/e","n/e","1017","n/e","3168","15","n/e","16"
"BZN|IT-North","11.07.2020 11:00 - 11.07.2020 12:00 (UTC)","177","n/e","12","6891","0","4","n/e","n/e","n/e","137","","3622","497","n/e","n/e","980","n/e","3238","15","n/e","14"
"BZN|IT-North","11.07.2020 12:00 - 11.07.2020 13:00 (UTC)","177","n/e","11","6579","0","4","n/e","n/e","n/e","159","","3522","461","n/e","n/e","968","n/e","2867","15","n/e","17"
"BZN|IT-North","11.07.2020 13:00 - 11.07.2020 14:00 (UTC)","176","n/e","12","5906","0","4","n/e","n/e","n/e","159","","3509","421","n/e","n/e","1033","n/e","2221","19","n/e","16"
"BZN|IT-North","11.07.2020 14:00 - 11.07.2020 15:00 (UTC)","165","n/e","11","5630","0","4","n/e","n/e","n/e","246","","3643","398","n/e","n/e","1107","n/e","1847","18","n/e","16"
"BZN|IT-North","11.07.2020 15:00 - 11.07.2020 16:00 (UTC)","177","n/e","11","6052","0","4","n/e","n/e","n/e","249","","4249","490","n/e","n/e","1169","n/e","1341","16","n/e","10"
"BZN|IT-North","11.07.2020 16:00 - 11.07.2020 17:00 (UTC)","178","n/e","11","6616","0","4","n/e","n/e","n/e","259","","4823","905","n/e","n/e","1176","n/e","736","17","n/e","6"
"BZN|IT-North","11.07.2020 17:00 - 11.07.2020 18:00 (UTC)","182","n/e","11","6967","0","4","n/e","n/e","n/e","431","","5400","1216","n/e","n/e","1212","n/e","271","16","n/e","4"
"BZN|IT-North","11.07.2020 18:00 - 11.07.2020 19:00 (UTC)","181","n/e","11","7072","0","4","n/e","n/e","n/e","569","","5659","1304","n/e","n/e","1193","n/e","34","16","n/e","1"
"BZN|IT-North","11.07.2020 19:00 - 11.07.2020 20:00 (UTC)","182","n/e","13","6444","0","4","n/e","n/e","n/e","475","","5622","1283","n/e","n/e","1218","n/e","0","17","n/e","1"
"BZN|IT-North","11.07.2020 20:00 - 11.07.2020 21:00 (UTC)","181","n/e","11","6088","0","4","n/e","n/e","n/e","446","","5422","1261","n/e","n/e","1173","n/e","0","18","n/e","4"
"BZN|IT-North","11.07.2020 21:00 - 11.07.2020 22:00 (UTC)","182","n/e","11","5934","0","4","n/e","n/e","n/e","250","","5158","1133","n/e","n/e","1138","n/e","0","18","n/e","6"
"BZN|IT-North","11.07.2020 22:00 - 11.07.2020 23:00 (UTC)","183","n/e","11","4861","0","4","n/e","n/e","n/e","177","","4302","593","n/e","n/e","1002","n/e","0","17","n/e","8"
"BZN|IT-North","11.07.2020 23:00 - 12.07.2020 00:00 (UTC)","182","n/e","12","4982","0","4","n/e","n/e","n/e","75","","4087","551","n/e","n/e","1027","n/e","0","18","n/e","10"
"BZN|IT-North","12.07.2020 00:00 - 12.07.2020 01:00 (UTC)","184","n/e","13","4823","0","4","n/e","n/e","n/e","75","","3595","352","n/e","n/e","1037","n/e","0","18","n/e","14"
"BZN|IT-North","12.07.2020 01:00 - 12.07.2020 02:00 (UTC)","181","n/e","12","4460","0","4","n/e","n/e","n/e","77","","3445","336","n/e","n/e","1006","n/e","0","18","n/e","15"
"BZN|IT-North","12.07.2020 02:00 - 12.07.2020 03:00 (UTC)","182","n/e","12","4122","0","4","n/e","n/e","n/e","401","","3443","363","n/e","n/e","1001","n/e","0","18","n/e","14"
"BZN|IT-North","12.07.2020 03:00 - 12.07.2020 04:00 (UTC)","182","n/e","12","3749","0","4","n/e","n/e","n/e","498","","3444","357","n/e","n/e","961","n/e","0","18","n/e","15"
"BZN|IT-North","12.07.2020 04:00 - 12.07.2020 05:00 (UTC)","183","n/e","11","3321","0","4","n/e","n/e","n/e","186","","3362","348","n/e","n/e","860","n/e","34","19","n/e","16"
"BZN|IT-North","12.07.2020 05:00 - 12.07.2020 06:00 (UTC)","183","n/e","11","3537","0","4","n/e","n/e","n/e","111","","3444","366","n/e","n/e","880","n/e","402","17","n/e","19"
"BZN|IT-North","12.07.2020 06:00 - 12.07.2020 07:00 (UTC)","182","n/e","11","3409","0","4","n/e","n/e","n/e","286","","3380","317","n/e","n/e","809","n/e","1249","19","n/e","18"
"BZN|IT-North","12.07.2020 07:00 - 12.07.2020 08:00 (UTC)","183","n/e","11","3009","0","4","n/e","n/e","n/e","179","","3393","304","n/e","n/e","820","n/e","2227","18","n/e","21"
"BZN|IT-North","12.07.2020 08:00 - 12.07.2020 09:00 (UTC)","183","n/e","9","3144","0","4","n/e","n/e","n/e","","208","3358","335","n/e","n/e","853","n/e","3007","18","n/e","22"
"BZN|IT-North","12.07.2020 09:00 - 12.07.2020 10:00 (UTC)","187","n/e","11","3076","0","4","n/e","n/e","n/e","","212","3321","338","n/e","n/e","847","n/e","3767","18","n/e","21"
"BZN|IT-North","12.07.2020 10:00 - 12.07.2020 11:00 (UTC)","195","n/e","11","3420","0","4","n/e","n/e","n/e","","85","3357","347","n/e","n/e","840","n/e","4146","16","n/e","23"
"BZN|IT-North","12.07.2020 11:00 - 12.07.2020 12:00 (UTC)","197","n/e","11","3005","0","4","n/e","n/e","n/e","","21","3308","333","n/e","n/e","851","n/e","4234","16","n/e","21"
"BZN|IT-North","12.07.2020 12:00 - 12.07.2020 13:00 (UTC)","196","n/e","10","3119","0","4","n/e","n/e","n/e","","15","3170","311","n/e","n/e","843","n/e","4062","17","n/e","21"
"BZN|IT-North","12.07.2020 13:00 - 12.07.2020 14:00 (UTC)","197","n/e","11","3360","0","4","n/e","n/e","n/e","","23","3116","292","n/e","n/e","876","n/e","3768","18","n/e","21"
"BZN|IT-North","12.07.2020 14:00 - 12.07.2020 15:00 (UTC)","195","n/e","11","3440","0","4","n/e","n/e","n/e","","25","3188","339","n/e","n/e","983","n/e","3176","16","n/e","19"
"BZN|IT-North","12.07.2020 15:00 - 12.07.2020 16:00 (UTC)","197","n/e","11","3922","0","4","n/e","n/e","n/e","24","","3561","418","n/e","n/e","1039","n/e","2310","18","n/e","16"
"BZN|IT-North","12.07.2020 16:00 - 12.07.2020 17:00 (UTC)","197","n/e","11","5076","0","4","n/e","n/e","n/e","66","","3903","573","n/e","n/e","1132","n/e","1249","19","n/e","15"
"BZN|IT-North","12.07.2020 17:00 - 12.07.2020 18:00 (UTC)","198","n/e","11","6001","0","4","n/e","n/e","n/e","242","","4808","966","n/e","n/e","1142","n/e","319","18","n/e","16"
"BZN|IT-North","12.07.2020 18:00 - 12.07.2020 19:00 (UTC)","196","n/e","11","5921","0","4","n/e","n/e","n/e","209","","5098","1103","n/e","n/e","1150","n/e","21","18","n/e","18"
"BZN|IT-North","12.07.2020 19:00 - 12.07.2020 20:00 (UTC)","194","n/e","11","5856","0","4","n/e","n/e","n/e","190","","5048","1057","n/e","n/e","1190","n/e","0","19","n/e","11"
"BZN|IT-North","12.07.2020 20:00 - 12.07.2020 21:00 (UTC)","196","n/e","10","5839","0","4","n/e","n/e","n/e","184","","4886","1166","n/e","n/e","1189","n/e","0","18","n/e","12"
"BZN|IT-North","12.07.2020 21:00 - 12.07.2020 22:00 (UTC)","196","n/e","11","5547","0","4","n/e","n/e","n/e","176","","4126","954","n/e","n/e","1106","n/e","0","19","n/e","17"
"BZN|IT-North","12.07.2020 22:00 - 12.07.2020 23:00 (UTC)","197","n/e","11","4975","0","4","n/e","n/e","n/e","32","","4018","403","n/e","n/e","1003","n/e","0","19","n/e","15"
"BZN|IT-North","12.07.2020 23:00 - 13.07.2020 00:00 (UTC)","197","n/e","11","3884","0","4","n/e","n/e","n/e","","44","3737","368","n/e","n/e","961","n/e","0","18","n/e","16"
"BZN|IT-North","13.07.2020 00:00 - 13.07.2020 01:00 (UTC)","199","n/e","11","3986","0","4","n/e","n/e","n/e","","226","3294","336","n/e","n/e","971","n/e","0","19","n/e","16"
"BZN|IT-North","13.07.2020 01:00 - 13.07.2020 02:00 (UTC)","197","n/e","11","4178","0","4","n/e","n/e","n/e","","229","3265","364","n/e","n/e","964","n/e","0","17","n/e","15"
"BZN|IT-North","13.07.2020 02:00 - 13.07.2020 03:00 (UTC)","201","n/e","11","4406","0","4","n/e","n/e","n/e","","222","3243","379","n/e","n/e","963","n/e","0","18","n/e","16"
"BZN|IT-North","13.07.2020 03:00 - 13.07.2020 04:00 (UTC)","199","n/e","11","5484","0","4","n/e","n/e","n/e","66","","3293","415","n/e","n/e","1054","n/e","0","16","n/e","16"
"BZN|IT-North","13.07.2020 04:00 - 13.07.2020 05:00 (UTC)","194","n/e","11","6660","0","4","n/e","n/e","n/e","215","","3856","792","n/e","n/e","1249","n/e","56","18","n/e","12"
"BZN|IT-North","13.07.2020 05:00 - 13.07.2020 06:00 (UTC)","195","n/e","9","7747","0","4","n/e","n/e","n/e","549","","5083","1273","n/e","n/e","1391","n/e","422","18","n/e","12"
"BZN|IT-North","13.07.2020 06:00 - 13.07.2020 07:00 (UTC)","193","n/e","8","8523","0","4","n/e","n/e","n/e","494","","5195","1182","n/e","n/e","1456","n/e","1178","17","n/e","12"
"BZN|IT-North","13.07.2020 07:00 - 13.07.2020 08:00 (UTC)","190","n/e","10","8568","0","4","n/e","n/e","n/e","324","","5015","1112","n/e","n/e","1531","n/e","1899","18","n/e","13"
"BZN|IT-North","13.07.2020 08:00 - 13.07.2020 09:00 (UTC)","178","n/e","10","7967","0","4","n/e","n/e","n/e","120","","4675","733","n/e","n/e","1556","n/e","2416","16","n/e","16"
"BZN|IT-North","13.07.2020 09:00 - 13.07.2020 10:00 (UTC)","177","n/e","10","7984","0","4","n/e","n/e","n/e","76","","4152","747","n/e","n/e","1571","n/e","3213","20","n/e","12"
"BZN|IT-North","13.07.2020 10:00 - 13.07.2020 11:00 (UTC)","176","n/e","10","7768","0","4","n/e","n/e","n/e","167","","3876","701","n/e","n/e","1608","n/e","3938","19","n/e","12"
"BZN|IT-North","13.07.2020 11:00 - 13.07.2020 12:00 (UTC)","176","n/e","11","7378","0","4","n/e","n/e","n/e","77","","3801","733","n/e","n/e","1660","n/e","4033","19","n/e","10"
"BZN|IT-North","13.07.2020 12:00 - 13.07.2020 13:00 (UTC)","175","n/e","11","7038","0","4","n/e","n/e","n/e","75","","3789","746","n/e","n/e","1661","n/e","3936","18","n/e","7"
"BZN|IT-North","13.07.2020 13:00 - 13.07.2020 14:00 (UTC)","175","n/e","9","7321","0","4","n/e","n/e","n/e","109","","3909","686","n/e","n/e","1638","n/e","3568","17","n/e","7"
"BZN|IT-North","13.07.2020 14:00 - 13.07.2020 15:00 (UTC)","174","n/e","10","7983","0","4","n/e","n/e","n/e","76","","4109","874","n/e","n/e","1702","n/e","2996","17","n/e","8"
"BZN|IT-North","13.07.2020 15:00 - 13.07.2020 16:00 (UTC)","176","n/e","9","8866","0","4","n/e","n/e","n/e","266","","4603","1008","n/e","n/e","1618","n/e","2125","16","n/e","8"
"BZN|IT-North","13.07.2020 16:00 - 13.07.2020 17:00 (UTC)","175","n/e","11","9210","0","4","n/e","n/e","n/e","666","","5569","1479","n/e","n/e","1577","n/e","1113","18","n/e","10"
"BZN|IT-North","13.07.2020 17:00 - 13.07.2020 18:00 (UTC)","180","n/e","10","9398","0","4","n/e","n/e","n/e","946","","5856","1557","n/e","n/e","1464","n/e","310","19","n/e","10"
"BZN|IT-North","13.07.2020 18:00 - 13.07.2020 19:00 (UTC)","180","n/e","10","9285","0","4","n/e","n/e","n/e","1138","","5847","1574","n/e","n/e","1356","n/e","29","18","n/e","11"
"BZN|IT-North","13.07.2020 19:00 - 13.07.2020 20:00 (UTC)","178","n/e","10","9217","0","4","n/e","n/e","n/e","1165","","5626","1383","n/e","n/e","1291","n/e","0","19","n/e","10"
"BZN|IT-North","13.07.2020 20:00 - 13.07.2020 21:00 (UTC)","178","n/e","9","8901","0","4","n/e","n/e","n/e","979","","5320","1266","n/e","n/e","1234","n/e","0","19","n/e","7"
"BZN|IT-North","13.07.2020 21:00 - 13.07.2020 22:00 (UTC)","180","n/e","10","8858","0","4","n/e","n/e","n/e","321","","4658","1054","n/e","n/e","1196","n/e","0","20","n/e","6"
"BZN|IT-North","13.07.2020 22:00 - 13.07.2020 23:00 (UTC)","178","n/e","10","7424","0","4","n/e","n/e","n/e","25","","3698","728","n/e","n/e","1139","n/e","0","18","n/e","5"
"BZN|IT-North","13.07.2020 23:00 - 14.07.2020 00:00 (UTC)","178","n/e","10","6156","0","4","n/e","n/e","n/e","6","","3400","530","n/e","n/e","1159","n/e","0","18","n/e","6"
"BZN|IT-North","14.07.2020 00:00 - 14.07.2020 01:00 (UTC)","181","n/e","10","5655","0","4","n/e","n/e","n/e","","63","3211","404","n/e","n/e","1143","n/e","0","19","n/e","5"
"BZN|IT-North","14.07.2020 01:00 - 14.07.2020 02:00 (UTC)","180","n/e","11","5843","0","4","n/e","n/e","n/e","","82","3216","444","n/e","n/e","1139","n/e","0","17","n/e","5"
"BZN|IT-North","14.07.2020 02:00 - 14.07.2020 03:00 (UTC)","181","n/e","11","6023","0","4","n/e","n/e","n/e","","80","3250","393","n/e","n/e","1164","n/e","0","17","n/e","6"
"BZN|IT-North","14.07.2020 03:00 - 14.07.2020 04:00 (UTC)","180","n/e","11","6600","0","4","n/e","n/e","n/e","103","","3428","505","n/e","n/e","1152","n/e","0","16","n/e","6"
"BZN|IT-North","14.07.2020 04:00 - 14.07.2020 05:00 (UTC)","180","n/e","11","8045","0","4","n/e","n/e","n/e","221","","4422","917","n/e","n/e","1264","n/e","49","17","n/e","4"
"BZN|IT-North","14.07.2020 05:00 - 14.07.2020 06:00 (UTC)","178","n/e","9","8572","0","4","n/e","n/e","n/e","517","","5238","1207","n/e","n/e","1366","n/e","389","16","n/e","3"
"BZN|IT-North","14.07.2020 06:00 - 14.07.2020 07:00 (UTC)","177","n/e","9","9400","0","4","n/e","n/e","n/e","699","","5456","1430","n/e","n/e","1448","n/e","1078","20","n/e","4"
"BZN|IT-North","14.07.2020 07:00 - 14.07.2020 08:00 (UTC)","178","n/e","11","9632","0","4","n/e","n/e","n/e","523","","5301","1331","n/e","n/e","1397","n/e","1781","20","n/e","6"
"BZN|IT-North","14.07.2020 08:00 - 14.07.2020 09:00 (UTC)","189","n/e","9","9397","0","4","n/e","n/e","n/e","223","","4927","1248","n/e","n/e","1341","n/e","2832","19","n/e","7"
"BZN|IT-North","14.07.2020 09:00 - 14.07.2020 10:00 (UTC)","195","n/e","10","9285","0","4","n/e","n/e","n/e","223","","4668","1111","n/e","n/e","1438","n/e","3341","19","n/e","5"
"BZN|IT-North","14.07.2020 10:00 - 14.07.2020 11:00 (UTC)","194","n/e","10","9171","0","4","n/e","n/e","n/e","117","","4586","1084","n/e","n/e","1438","n/e","3532","18","n/e","5"
"BZN|IT-North","14.07.2020 11:00 - 14.07.2020 12:00 (UTC)","194","n/e","12","9082","0","4","n/e","n/e","n/e","212","","4506","1035","n/e","n/e","1456","n/e","3688","18","n/e","4"
"BZN|IT-North","14.07.2020 12:00 - 14.07.2020 13:00 (UTC)","194","n/e","13","9146","0","4","n/e","n/e","n/e","118","","4483","1011","n/e","n/e","1436","n/e","3296","19","n/e","4"
"BZN|IT-North","14.07.2020 13:00 - 14.07.2020 14:00 (UTC)","194","n/e","10","8904","0","4","n/e","n/e","n/e","117","","4646","990","n/e","n/e","1425","n/e","3226","18","n/e","4"
"BZN|IT-North","14.07.2020 14:00 - 14.07.2020 15:00 (UTC)","193","n/e","9","9276","0","4","n/e","n/e","n/e","213","","5058","1210","n/e","n/e","1455","n/e","2809","18","n/e","3"
"BZN|IT-North","14.07.2020 15:00 - 14.07.2020 16:00 (UTC)","183","n/e","9","9436","0","4","n/e","n/e","n/e","399","","5338","1291","n/e","n/e","1502","n/e","1875","18","n/e","2"
"BZN|IT-North","14.07.2020 16:00 - 14.07.2020 17:00 (UTC)","185","n/e","9","9460","0","4","n/e","n/e","n/e","911","","5777","1355","n/e","n/e","1547","n/e","1048","19","n/e","3"
"BZN|IT-North","14.07.2020 17:00 - 14.07.2020 18:00 (UTC)","188","n/e","10","9612","0","4","n/e","n/e","n/e","1128","","6095","1396","n/e","n/e","1575","n/e","326","19","n/e","3"
"BZN|IT-North","14.07.2020 18:00 - 14.07.2020 19:00 (UTC)","185","n/e","11","9524","0","4","n/e","n/e","n/e","1216","","6138","1439","n/e","n/e","1514","n/e","40","18","n/e","3"
"BZN|IT-North","14.07.2020 19:00 - 14.07.2020 20:00 (UTC)","185","n/e","11","9493","0","4","n/e","n/e","n/e","928","","6103","1338","n/e","n/e","1526","n/e","0","19","n/e","3"
"BZN|IT-North","14.07.2020 20:00 - 14.07.2020 21:00 (UTC)","191","n/e","11","9665","0","4","n/e","n/e","n/e","922","","5913","1324","n/e","n/e","1380","n/e","0","19","n/e","2"
"BZN|IT-North","14.07.2020 21:00 - 14.07.2020 22:00 (UTC)","205","n/e","10","9211","0","4","n/e","n/e","n/e","372","","5109","1173","n/e","n/e","1235","n/e","0","19","n/e","1"
"BZN|IT-North","14.07.2020 22:00 - 14.07.2020 23:00 (UTC)","208","n/e","10","8864","0","4","n/e","n/e","n/e","87","","3963","578","n/e","n/e","1262","n/e","0","19","n/e","1"
"BZN|IT-North","14.07.2020 23:00 - 15.07.2020 00:00 (UTC)","208","n/e","10","8249","0","4","n/e","n/e","n/e","4","","3409","527","n/e","n/e","1247","n/e","0","20","n/e","1"
"BZN|IT-North","15.07.2020 00:00 - 15.07.2020 01:00 (UTC)","208","n/e","11","7878","0","4","n/e","n/e","n/e","2","","3275","439","n/e","n/e","1216","n/e","0","19","n/e","1"
"BZN|IT-North","15.07.2020 01:00 - 15.07.2020 02:00 (UTC)","207","n/e","10","7789","0","4","n/e","n/e","n/e","1","","3170","424","n/e","n/e","1213","n/e","0","18","n/e","1"
"BZN|IT-North","15.07.2020 02:00 - 15.07.2020 03:00 (UTC)","207","n/e","10","7733","0","4","n/e","n/e","n/e","3","","3172","433","n/e","n/e","1211","n/e","0","19","n/e","1"
"BZN|IT-North","15.07.2020 03:00 - 15.07.2020 04:00 (UTC)","208","n/e","10","8207","0","4","n/e","n/e","n/e","94","","3424","506","n/e","n/e","1207","n/e","0","18","n/e","1"
"BZN|IT-North","15.07.2020 04:00 - 15.07.2020 05:00 (UTC)","209","n/e","9","8753","0","4","n/e","n/e","n/e","326","","4734","768","n/e","n/e","1234","n/e","80","18","n/e","1"
"BZN|IT-North","15.07.2020 05:00 - 15.07.2020 06:00 (UTC)","207","n/e","8","9411","0","4","n/e","n/e","n/e","898","","5672","1443","n/e","n/e","1338","n/e","407","18","n/e","1"
"BZN|IT-North","15.07.2020 06:00 - 15.07.2020 07:00 (UTC)","207","n/e","9","9732","0","4","n/e","n/e","n/e","1111","","5751","1579","n/e","n/e","1314","n/e","1111","18","n/e","1"
"BZN|IT-North","15.07.2020 07:00 - 15.07.2020 08:00 (UTC)","207","n/e","10","9444","0","4","n/e","n/e","n/e","1606","","5717","1539","n/e","n/e","1359","n/e","1918","18","n/e","1"
"BZN|IT-North","15.07.2020 08:00 - 15.07.2020 09:00 (UTC)","207","n/e","11","9707","0","4","n/e","n/e","n/e","1546","","5469","1557","n/e","n/e","1448","n/e","2664","15","n/e","1"
"BZN|IT-North","15.07.2020 09:00 - 15.07.2020 10:00 (UTC)","209","n/e","11","10198","0","4","n/e","n/e","n/e","970","","5457","1559","n/e","n/e","1450","n/e","3510","16","n/e","1"
"BZN|IT-North","15.07.2020 10:00 - 15.07.2020 11:00 (UTC)","207","n/e","11","10558","0","4","n/e","n/e","n/e","885","","5403","1529","n/e","n/e","1409","n/e","3741","18","n/e","1"
"BZN|IT-North","15.07.2020 11:00 - 15.07.2020 12:00 (UTC)","204","n/e","11","10673","0","4","n/e","n/e","n/e","608","","5219","1460","n/e","n/e","1378","n/e","3729","18","n/e","1"
"BZN|IT-North","15.07.2020 12:00 - 15.07.2020 13:00 (UTC)","203","n/e","11","10798","0","4","n/e","n/e","n/e","340","","4812","1025","n/e","n/e","1512","n/e","3400","18","n/e","3"
"BZN|IT-North","15.07.2020 13:00 - 15.07.2020 14:00 (UTC)","202","n/e","12","10805","0","4","n/e","n/e","n/e","317","","4892","924","n/e","n/e","1547","n/e","2720","18","n/e","3"
"BZN|IT-North","15.07.2020 14:00 - 15.07.2020 15:00 (UTC)","211","n/e","11","10780","0","4","n/e","n/e","n/e","329","","5173","1069","n/e","n/e","1568","n/e","1840","18","n/e","2"
"BZN|IT-North","15.07.2020 15:00 - 15.07.2020 16:00 (UTC)","204","n/e","9","9833","0","4","n/e","n/e","n/e","597","","5637","1549","n/e","n/e","1535","n/e","1706","19","n/e","6"
"BZN|IT-North","15.07.2020 16:00 - 15.07.2020 17:00 (UTC)","206","n/e","9","9581","0","4","n/e","n/e","n/e","1034","","6132","1701","n/e","n/e","1541","n/e","923","18","n/e","7"
"BZN|IT-North","15.07.2020 17:00 - 15.07.2020 18:00 (UTC)","206","n/e","9","9699","0","4","n/e","n/e","n/e","1042","","6377","1707","n/e","n/e","1638","n/e","336","18","n/e","7"
